DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,6.75,0.14,-0.57756,-53.5465,-2.23525,-2.017,-2.524,-2.8,-2.908,-2.091375,-2.6639,-2.646,377.0150225,3.988325,85.84,-2.312,0.156225,-2.8698,-3.3265,-3.1295,70.1969175,0,0,0,0,229.28,292.5600025,-69.65333,-0.07,0.111,0.384,0.795,1.5295,2.84975,0.144345,0.48305,0.486175,0.20399,1.347675
1,7.25,0.1,-0.457,-50.9551,-2.219,-2.026,-2.535,-2.803,-2.919,-2.0913,-2.663775,-2.751075,376.9,3.995,85.83,-2.3456,0.15457,-2.98192,-3.3865575,-3.21675,69.81,0,0,0,0,231.1975,292.435,-68.6855,-0.068,0.1075,0.383,0.7905,1.5315,2.84975,0.13827,0.4877575,0.4820625,0.209765,1.408325
1,7.75,-0.03625,-0.22975,-46.74859,-2.214,-2.019,-2.534,-2.7945,-2.9055,-2.0913,-2.6638,-2.74895,377.3,4.007025,85.84475,-2.3356,0.14651,-2.718565,-3.2884175,-3.2117475,69.91,7.6277525,5.781075,0,0,227.985,293.28,-65.2755825,-0.0685,0.103,0.3805,0.792,1.5315,2.8495,0.15,0.5170975,0.4864025,0.202525,1.2303
1,8.25,-0.0845,-0.1752275,-43.11859,-2.2135,-2.013,-2.582,-2.813,-2.9265,-2.09195,-2.66375,-2.67535,377.26309,4.0052,85.881,-2.3244,0.139625,-2.5392525,-3.189525,-3.016975,69.243,36.3724975,30.16,15.8777475,2.38515,227.37,294.215,-30.8733325,-0.08,0.1025,0.384,0.7945,1.532,2.83575,0.1429625,0.510585,0.486655,0.211455,1.2610125
1,8.75,-0.53875,0.71882,-29.09942,-2.22525,-1.94,-2.5825,-2.808,-2.965,-2.0913,-2.6636,-2.6854,377.620685,4.07805,85.87,-2.1219,0.131205,-2.13,-3.190825,-2.8577525,67.45,76.975,60.37425,37.9475,6.2263,229.121665,297.131665,4.45,-0.085,0.103,0.378,0.8,1.53,2.836,0.18025,0.5152825,0.4902375,0.240725,1.130725
1,9.25,-1.00165,2.576775,-18.6563825,-2.22575,-1.90825,-2.567,-2.793,-2.92,-2.090575,-2.663575,-2.640925,377.9044225,4.154325,85.901,-1.8173975,0.1348125,-1.85,-2.6994,-2.59117,65.99667,123.325,94.92375,60.70425,10.0341675,231.3825,300.29,28.0035,-0.076,0.1045,0.3775,0.798,1.53175,2.827,0.2041475,0.5098,0.49042,0.2861,1.1571
1,9.75,-1.598215,4.9772425,-8.9001,-2.20725,-1.843,-2.54775,-2.76625,-2.909,-2.0902,-2.6633975,-2.6102,377.63797,4.266605,85.9025,-1.5054,0.149355,-1.6472225,-2.51225,-2.236975,64.3915,178.85,120,92.44325,15.088,233.365,302.725,49.385,-0.05525,0.1105,0.37775,0.799,1.5315,2.821,0.233855,0.5443025,0.5096,0.3274775,1.216
1,10.25,-2.4215,8.590375,-1.9785,-2.20725,-1.81,-2.5615,-2.754,-2.897,-2.0899,-2.663185,-2.5977,377.4165975,4.30304,85.925,-1.22379,0.160905,-1.3059675,-2.274075,-1.894325,62.533,221,133.16667,115.1625,18.981665,232.8325,304.61,70.4615,-0.038,0.116,0.393,0.805,1.548,2.83525,0.256805,0.586,0.56473,0.37112,1.249
1,10.75,-2.982,11.88075,6.0439425,-2.18025,-1.7225,-2.54,-2.7265,-2.872,-2.0899,-2.6631,-2.5974,377.3024725,4.2753625,85.929,-0.96499,0.17213,-1.07,-1.906975,-1.59325,59.4,274.1,144.87,138,22.965,232.865,306.1,81.8519175,-0.0215,0.1295,0.392,0.801,1.5515,2.834,0.296,0.6396,0.606215,0.423125,1.265
1,11.25,-3.268,11.5305,15.582,-2.13525,-1.665,-2.5095,-2.71775,-2.84925,-2.0897,-2.662885,-2.5972,377,4.25782,85.919,-0.8324025,0.184295,-0.79169,-1.76815,-1.54833,58.11175,294.75,156.9375,147,24.12325,235.385,307.6125025,94.62,-0.00375,0.13625,0.39625,0.81225,1.5465,2.841,0.3047225,0.64235,0.63775,0.44442,1.410275
1,11.75,-3.7148775,13.3345,23.363785,-2.09625,-1.606,-2.51,-2.685,-2.799,-2.0897,-2.6627,-2.597,376.8948,4.30288,85.948,-0.6356,0.19095,-0.672865,-1.4985,-1.2965,54.745,330.5,161.3075,163.97,25.82675,236.9,308.8925,108.7575,0.0115,0.149,0.4,0.8185,1.556,2.865,0.3366025,0.6980675,0.6543,0.477475,1.52475
1,12.25,-3.526,12.566,23.26514,-2.07725,-1.55675,-2.50025,-2.675,-2.75575,-2.0896,-2.6627,-2.5969,376.69377,4.379,85.925,-0.43869,0.189225,-0.49,-1.30265,-1.0705,54.26,341.125,163.63,168.23,25.944835,239.0925,310.038335,112.413335,0.04,0.1595,0.3995,0.805,1.54,2.8695,0.34519,0.72081,0.69351,0.477,1.5595
1,12.75,-3.4045,12.85111,21.125,-2.0655,-1.56,-2.49,-2.66975,-2.74425,-2.0896,-2.6627,-2.59685,376.75,4.42331,85.90369,-0.248535,0.180945,-0.16,-1.280575,-1.03935,53.93167,311.4,166.165,158.49,24.1,240.515,310.745,104.55,0.04825,0.17375,0.41525,0.82075,1.54975,2.8725,0.352,0.7431,0.7178,0.4915,1.61425
1,13.25,-3.753,14.59245,18.6798525,-2.071,-1.52875,-2.48025,-2.6335,-2.7495,-2.0896,-2.6627,-2.5968,376.45272,4.33163,85.8915175,-0.14333,0.1819,-0.0875,-1.2287,-0.89433,52.055,310.27,161.4,152.6000025,24.45667,239.8,311.11,96.0465,0.055,0.178,0.4285,0.8245,1.5685,2.877,0.3426925,0.75152,0.714905,0.4959625,1.6415
1,13.75,-2.95,12.21025,17.3,-2.04425,-1.52375,-2.47975,-2.6205,-2.726,-2.0896,-2.6627,-2.5968,376.249065,4.3795,85.8615,-0.0245025,0.1701975,0.02975,-1.0404975,-0.8795,51.289,264,151.535,129.1275,21.34667,237.2066675,311.4,80.555,0.0535,0.179,0.431,0.8325,1.582,2.8835,0.35075,0.740515,0.7100175,0.47789,1.667
1,14.25,-2.835195,9.526,11.4858825,-2.05025,-1.523,-2.4795,-2.617,-2.72625,-2.0896,-2.6627,-2.5968,376.1683725,4.42017,85.845,0.1277635,0.1642425,-0.2544,-0.958585,-0.84125,50.527,229.325,133.77,115.3675,17.71333,236.4875,311.23,62.565,0.061,0.187,0.4335,0.835,1.57325,2.8845,0.321145,0.71605,0.652925,0.443135,1.61775
1,14.75,-2.5844,7.720525,0.3012975,-2.02725,-1.51525,-2.47425,-2.6045,-2.696,-2.0896,-2.6627,-2.5968,376.475,4.4396,85.8845,-0.0587625,0.1429025,-0.29,-0.85675,-0.8298325,52.504,183,118.67,90.857,14.97,236.6,310.71,46.31575,0.0615,0.189,0.436,0.835,1.5905,2.89975,0.31627,0.69997,0.639805,0.424325,1.63437
1,15.25,-1.98,5.2045,-7.30825,-2.00175,-1.514,-2.481,-2.61325,-2.6985,-2.0896,-2.6627,-2.5968,376.419545,4.424885,85.8845,-0.097585,0.126025,-0.52,-1.238025,-1.0957,53.0165,136.6,99.49625,65.5075025,10.6665,235.815,309.7641675,20.782,0.0655,0.18925,0.43475,0.8315,1.574,2.8735,0.3,0.66093,0.6033,0.37859,1.476635
1,15.75,-1.25,2.33801,-18.122,-2.01675,-1.5385,-2.474,-2.619,-2.6885,-2.0896,-2.6627,-2.5968,376.3,4.4175,85.932,-0.2866725,0.10895,-0.93,-1.252475,-1.271275,53.397,86.033,69.8945,41.70225,6.4096075,238.9,308.33333,-8.1150725,0.064,0.185,0.441,0.834,1.569,2.878,0.26,0.6277,0.5628,0.34438,1.51375
1,16.25,-0.6885,0.41925,-32.634665,-2.016,-1.537,-2.47175,-2.61475,-2.708,-2.0896,-2.6627,-2.5968,375.72438,4.428,85.92325,-0.56308,0.11141,-1.12,-1.52675,-1.46475,57.1455,39.8,34.39917,16.08925,2.702,238.225,306.7925,-44.9,0.0545,0.1815,0.44025,0.84025,1.56725,2.87575,0.2078175,0.555835,0.50305,0.27184,1.463
1,16.75,-0.1665,-0.04735,-40.549,-2.01975,-1.557,-2.4755,-2.605,-2.685,-2.0896,-2.6627,-2.5968,376.075,4.45514,85.9,-0.587625,0.133625,-1.299275,-1.6068325,-1.62633,59.91583,7.6,5.912275,0,0,236.573335,304.885,-72.33667,0.043,0.18,0.432,0.837,1.563,2.8785,0.171,0.5117725,0.461425,0.2221875,1.46
1,17.25,0.06,-0.597145,-49.153,-2.01325,-1.6145,-2.487,-2.614,-2.692,-2.0897,-2.6627,-2.5968,375.7398275,4.4005,85.91425,-0.8066675,0.136975,-1.39415,-1.7764425,-1.70867,61.35925,0,0,0,0,237.765,303.0999975,-78.27,0.0345,0.1765,0.4325,0.839,1.57,2.881,0.15405,0.4941075,0.42756,0.2037675,1.5412
1,17.75,0.0965,-0.7140975,-50.02625,-2.03425,-1.6635,-2.504,-2.62,-2.7165,-2.0897,-2.6628775,-2.5969,375.9,4.3409,85.9175,-0.9430075,0.13834,-1.5654,-1.904,-1.8263,60.4025,0,0,0,0,235.55,302.305,-78.067,0.0195,0.1665,0.432,0.833,1.5745,2.874,0.153,0.50619,0.4555,0.19655,1.502
1,18.25,0.120215,-0.94329,-53.0056375,-2.04925,-1.6815,-2.502,-2.6325,-2.7175,-2.0897,-2.6629,-2.596975,376.0206425,4.2752,85.90225,-0.961925,0.135605,-1.5978,-1.9832475,-1.916,60.1425,0,0,0,0,234.786665,301.9916675,-78.65,0.0075,0.161,0.425,0.8415,1.57,2.877,0.15105,0.48704,0.4507675,0.201975,1.418
1,18.75,0.1,-0.44031,-54.077365,-2.05275,-1.738,-2.5095,-2.63875,-2.73075,-2.0899,-2.663,-2.5971,376.549835,4.2976,85.91925,-1.20141,0.13702,-1.68815,-2.12975,-2.04,61.1,0,0,0,0,232.7225,300.775,-77.45667,0.0015,0.156,0.425,0.8355,1.56925,2.87625,0.14972,0.475305,0.427115,0.203585,1.439
1,19.25,0.09,-0.395,-58.570125,-2.056,-1.866,-2.509,-2.64,-2.732,-2.089975,-2.6631,-2.5972,376.29032,4.296015,85.9259,-1.2162,0.138995,-1.6958,-2.244525,-2.1297,61.5595,0,0,0,0,231.67,299.4225,-77.747,-0.006,0.153,0.421,0.829,1.562,2.8705,0.14433,0.473375,0.4597475,0.2018925,1.432475
1,19.75,0.1228675,-0.569445,-49.795,-2.04425,-1.89,-2.506,-2.641,-2.76,-2.090075,-2.6631,-2.59735,376.6506125,4.2577625,85.9815,-1.2516,0.139795,-1.684035,-2.264025,-2.116,62.69,0,0,0,0,230.3825,299.5975,-77.8,-0.019,0.145,0.417,0.827,1.556,2.8625,0.139965,0.4754425,0.4570675,0.203175,1.3737
1,20.25,0.08,-0.374,-52.25,-2.052,-1.866,-2.518,-2.637,-2.826,-2.090175,-2.6631375,-2.59745,376.475175,4.237,85.952,-1.248625,0.141275,-1.86581,-2.20725,-2.127,63.33,0,0,0,0,229.3058325,298.5475025,-77,-0.023,0.141,0.412,0.824,1.55,2.8595,0.148,0.46393,0.444235,0.207175,1.429045
1,20.75,0.1315,-0.610475,-53.18375,-2.07225,-1.855,-2.5205,-2.654,-2.832,-2.0901,-2.6632,-2.59775,376.655105,4.23115,85.979,-1.40916,0.138445,-2.119215,-2.37,-2.254,62.9685,0,0,0,0,230.77,298.4425,-76.94667,-0.029,0.138,0.409,0.82,1.544,2.856,0.15,0.46599,0.4516,0.1974,1.537
1,21.25,0.08,-0.43325,-51.9386,-2.0895,-1.852,-2.5165,-2.677,-2.841,-2.0902,-2.6633,-2.597975,376.752045,4.2386225,85.9535,-1.32275,0.1401475,-1.95965,-2.39375,-2.289,62.995,0,0,0,0,229.57,297.35,-75.37333,-0.035,0.13,0.406,0.819,1.541,2.8495,0.13841,0.4627,0.451105,0.1764725,1.339
1,21.75,0.12,-0.36356,-52.58425,-2.08875,-1.8755,-2.531,-2.7085,-2.844,-2.090475,-2.6633,-2.598,376.999555,4.2084,85.9328825,-1.38712,0.13865,-1.876465,-2.4237475,-2.288,63.3666675,0,0,0,0,230,297.3916675,-73.523,-0.036,0.1255,0.407,0.8155,1.537,2.844,0.134795,0.453925,0.46054,0.178925,1.3965
1,22.25,0.1,-0.837875,-53.39925,-2.12,-1.8805,-2.515,-2.6985,-2.849,-2.0903,-2.6634,-2.598,377.1193875,4.1414,85.9495,-1.55385,0.147,-1.9967,-2.519325,-2.377,62.601665,0,0,0,0,230.63,297.52,-75.178,-0.043,0.128,0.4015,0.8115,1.5335,2.835,0.13639,0.45716,0.4485,0.1869,1.3529075
1,22.75,0.13,-0.392715,-54.8395,-2.11725,-1.934,-2.508,-2.714,-2.882,-2.090575,-2.663475,-2.5981,377.2,4.16155,85.936,-1.58175,0.14621,-2.06805,-2.6040025,-2.4307,62.861665,0,0,0,0,231.35,296.7058325,-74.486,-0.042,0.127,0.399,0.811,1.535,2.842,0.1310825,0.45688,0.4336,0.1808,1.351405
1,23.25,0.18,-0.392,-52.7055,-2.12275,-1.934,-2.5075,-2.714,-2.9,-2.0903,-2.6634925,-2.5981,376.8,4.0972,85.928935,-1.49265,0.1407,-2.1918,-2.46092,-2.345,63.465,0,0,0,0,231.36,296.4425,-74.436,-0.044,0.128,0.396,0.808,1.535,2.8395,0.13288,0.4686,0.4542,0.18,1.425
1,23.75,0.157365,-0.571115,-55.2125,-2.123,-1.958,-2.506,-2.731,-2.908,-2.090475,-2.663375,-2.598175,377.03006,4.2141425,85.92498,-1.5806375,0.151435,-2.1082,-2.6475,-2.448,64.3835,0,0,0,0,230.93,296.3675,-73.2,-0.048,0.125,0.394,0.813,1.529,2.839,0.14315,0.475425,0.4462975,0.19115,1.4387875
2,0.25,0.1015,-0.5211,-50.88,-1.9235,-1.9915,-2.35175,-2.4835,-2.919,-1.04532,-2.6636825,-1.5596,377.6,4.037,86.2425,-2.4635,0.130895,-2.71,-3.4013,-3.118,66.903,0,0,0,0,224.6833325,294.86667,-79.157,-0.05775,0.09,0.33825,0.694,1.3555,2.52225,0.1362925,0.489165,0.47055,0.1861,1.61685
2,0.75,0.11325,-0.56237,-47.5148325,-1.929,-1.98575,-2.327,-2.476,-2.918,-1.5673,-2.70398,-2.428875,377.4,4.06038,86.2415,-2.4996,0.1198975,-2.7675,-3.46467,-3.209,67.669,0,0,0,0,225.1325025,294.53,-79.3,-0.06175,0.083,0.3365,0.6915,1.35475,2.51925,0.1264675,0.481245,0.443365,0.17915,1.67225
2,1.25,0.0909,-0.325,-47.865375,-1.9305,-1.9715,-2.349,-2.474,-2.916,-1.9772675,-2.88985,-2.5982325,377.6,4.00573,86.2425,-2.54022,0.12664,-2.8828,-3.448,-3.187,67.91,0,0,0,0,225.26,294.17,-79.6,-0.061,0.088,0.335,0.688,1.357,2.515,0.13,0.48379,0.4356,0.1894,1.64965
2,1.75,0.11,-0.56825,-48.43275,-1.9315,-1.9725,-2.338,-2.476,-2.921,-2.08987,-3.071,-2.5987625,377.675,3.9919525,86.222,-2.49815,0.12888,-3.01476,-3.5597,-3.296,68.2941675,0,0,0,0,224.66,293.6,-78.5,-0.063,0.084,0.331,0.685,1.35,2.514,0.145,0.4891,0.44942,0.198885,1.63
2,2.25,0.05,-0.749865,-47.928,-1.936,-1.971,-2.339,-2.481,-2.921,-2.0899575,-3.195425,-2.5991,377.6,3.93,86.234,-2.68748,0.12593,-3.18,-3.580775,-3.29075,68.433,0,0,0,0,224.37,293.3025,-78.3175,-0.069,0.083,0.328,0.682,1.352,2.513,0.147,0.48331,0.4606475,0.20617,1.6575
2,2.75,0.0781,-0.5349025,-47.1005,-1.937,-1.977,-2.329,-2.483,-2.924,-2.0906,-3.169375,-2.5991,377.6,3.8934975,86.21825,-2.8412,0.1324,-3.23,-3.6703325,-3.3838325,68.1785,0,0,0,0,225.71,293.12,-77.125,-0.069,0.072,0.329,0.679,1.35,2.511,0.134535,0.49153,0.442825,0.1982275,1.64037
2,3.25,0.06,-0.55,-47.313,-1.94925,-1.991,-2.334,-2.48,-2.929,-2.09065,-3.1956,-2.5991,377.275,3.8507,86.2255,-3.0391,0.1293,-3.2597,-3.652175,-3.47275,67.98,0,0,0,0,225.8525,292.9525,-76.72175,-0.07,0.074,0.327,0.676,1.348,2.509,0.167,0.49507,0.47713,0.2076,1.6453
2,3.75,0.12,-0.351,-47.9875,-1.96075,-2.016,-2.352,-2.493,-2.935,-2.0906,-3.1151975,-2.599025,376.8,3.87075,86.2093475,-2.9276,0.12248,-3.205,-3.76475,-3.48575,67.946835,0,0,0,0,225.4608325,291.8099975,-77.025,-0.073,0.077,0.328,0.675,1.346,2.505,0.143595,0.489175,0.476065,0.197725,1.62
2,4.25,0.09,-0.560345,-47.2645,-1.9585,-2.0155,-2.35125,-2.48175,-2.932,-2.09065,-2.835725,-2.599025,377.4,3.8788,86.225,-3.0931,0.130225,-3.485,-3.8929975,-3.609665,67.9285,0,0,0,0,225.38333,290.85,-76.66225,-0.076,0.069,0.327,0.676,1.342,2.504,0.1386425,0.488775,0.479025,0.184785,1.59063
2,4.75,0.084,-0.44991,-49.34,-1.96025,-2.0165,-2.36475,-2.48875,-2.93225,-2.090325,-2.835775,-2.603325,377.425,3.850625,86.2,-3.195295,0.13196,-3.535,-3.906275,-3.701165,69.12,0,0,0,0,224.625,291.7775,-76.41575,-0.079,0.069,0.326,0.674,1.344,2.502,0.15,0.521,0.4658775,0.1971,1.648175
2,5.25,0.076175,-0.67284,-50.00725,-1.963,-2.01725,-2.36775,-2.47875,-2.9295,-2.090325,-3.1952,-2.599225,377.35,3.85405,86.2,-3.29799,0.12942,-3.4661,-4.024825,-3.8925,68.93,0,0,0,0,224.835,291.041665,-76.1465,-0.086,0.064,0.323,0.671,1.341,2.499,0.138545,0.503535,0.46341,0.194,1.528725
2,5.75,0.05775,-0.52475,-49.0125,-1.97875,-2.01825,-2.388,-2.49125,-2.93175,-2.0906,-3.195425,-2.60355,377.7,3.7883,86.22275,-3.2642,0.1289225,-3.40005,-3.97875,-3.904,69.3795,0,0,0,0,225.86667,291.195,-74.99925,-0.088,0.062,0.32,0.666,1.334,2.498,0.15,0.510225,0.453545,0.1991375,1.408675
2,6.25,0.077,-0.45,-50.95375,-1.974,-2.01875,-2.3945,-2.49525,-2.92725,-2.0906,-3.1969,-2.6187,377.1,3.733405,86.226,-3.3333,0.12767,-3.57747,-4.079575,-3.9325,69.1525,0,0,0,0,225.5074975,290.31,-74.775,-0.089,0.055,0.318,0.669,1.331,2.494,0.13965,0.478735,0.44995,0.191475,1.477325
2,6.75,0.04825,-0.5695,-49.875,-1.99625,-2.01875,-2.39975,-2.48725,-2.935,-2.0906,-3.19625,-2.6316,377,3.7132475,86.2335,-3.3801,0.13113,-3.6331,-4.04905,-3.91315,69.372,0,0,0,0,226.2725,290.1025,-73.4775025,-0.093,0.052,0.318,0.669,1.329,2.49,0.1322,0.48145,0.48709,0.1862175,1.427
2,7.25,-0.0355,-0.5065,-42.1081125,-2.001,-2.0225,-2.397,-2.48725,-2.931,-2.090425,-3.19625,-2.65755,377.525,3.77286,86.236,-3.528175,0.133895,-3.67,-4.233425,-3.8785,69.9615,5.7,4.5116,0,0,228.425,290.1808325,-64.025,-0.095,0.046,0.321,0.67,1.325,2.488,0.1349,0.505,0.455925,0.195025,1.393
2,7.75,-0.232,-0.31025,-32.4525,-1.99975,-2.0185,-2.4055,-2.50275,-2.936,-2.090525,-3.16415,-2.6489,377.4,3.82165,86.241,-3.336675,0.12212,-3.53579,-4.172775,-3.6605,68.2115,36.6,30.20833,18.019,2.5113575,227.975,291.1175,-30.52175,-0.097,0.045,0.319,0.671,1.324,2.486,0.150695,0.50952,0.480655,0.2141,1.434275
2,8.25,-0.66,1.2797,-20.106,-1.99325,-2.01675,-2.37625,-2.49925,-2.934,-2.0905,-3.1687,-2.6879,377.4,3.7855,86.259,-3.15535,0.1224875,-3.19172,-3.899575,-3.54515,66.3515,93.8,68.627,50.78025,7.786725,229.04167,293.4975,9.313975,-0.099,0.048,0.314,0.676,1.322,2.482,0.18,0.52785,0.49509,0.243875,1.429025
2,8.75,-1.3775,5.143,-6.03935,-1.99975,-1.9685,-2.354,-2.499,-2.93675,-2.0903,-2.857925,-2.603625,377.25,3.8649825,86.28156,-2.9277,0.130255,-2.63565,-3.6641,-3.14785,64.918165,157.4,112.525,84.87525,12.2733325,230.3475,296.1483325,39.1182525,-0.093,0.054,0.312,0.675,1.325,2.475,0.2215,0.55025,0.4898,0.30138,1.35
2,9.25,-2.3345,11.469,6.64,-1.999,-1.936,-2.37,-2.475,-2.925,-2.08975,-2.6653,-2.5986,377.15,3.89,86.2792675,-2.6491025,0.15391,-2.335,-3.451675,-2.73615,62.2735,223.7,136.445,115.5175,17.72825,229.9325025,298.94,66.233,-0.0765,0.06975,0.31025,0.67325,1.3205,2.4715,0.25,0.59854,0.5489,0.35395,1.29865
2,9.75,-3.125,14.17425,19.362,-1.99675,-1.9085,-2.328,-2.495,-2.856,-2.089585,-2.66475,-2.5985,377.275,3.8343875,86.279225,-2.0383,0.1824,-1.98,-2.963475,-2.28365,60.5965,300.8,151.0025,157.3925,21.5964175,231.2175,302.425,95.1916675,-0.061,0.0885,0.322,0.6865,1.341,2.49425,0.29846,0.65749,0.6567375,0.420145,1.427025
2,10.25,-3.73154,14.939,33.804,-1.98175,-1.893,-2.34,-2.487,-2.834,-2.077825,-2.6636,-2.598025,376.8790675,3.8185625,86.263955,-1.7136,0.211355,-1.3227,-2.606475,-2.030485,58.241665,353.2,162.1225,184.01,26.24525,230.9675025,304.4083325,118.5925,-0.0375,0.103,0.33175,0.7195,1.3535,2.508,0.33,0.736175,0.719,0.47705,1.65885
