DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_5_1
1,0.25,2.49964182904878,6.71472640660932,0.116267064464459,0.493000540699068,-0.0966125272089406,0.883997211934858,-1.60207632888746,-1.90308773114314,0.106183885657235,-26.1671117716736,-11.7807573820186,0.345461085244984,1.5425,0.905,0.39,0.33,0.07,6.69505,5.60425,6.18045,5.372075,4.70425,3.9124,1.47805,101.0035325,52.625,1.51255,4.3975,3.8975,4,5.315,4.56,0.2,-4.3575,1.1,0.07,255.375,340.425,294.15,325.9,-0.19,-0.2,-0.04,-0.28,-0.09,-0.335,0.1,-0.05,-0.17,-0.02,7.55175,7.99675,9.0805,10.411,11.54375,12.92975,13.322,14.9405,16.08375,7.613,8.3635,9.64675,10.80425,11.924,13.118,13.701,15.2985,16.4805,7.514,8.37975,9.9345,10.70025,11.869,13.247,13.7305,15.28225,16.47975,6.46825,7.5565,9.175,10.515,11.87075,13.06075,14.00675,15.2205,16.11725,6.9,7.7935,9.311,10.4205,11.807,12.819,13.52175,15.03025,16.4125,-23.005,-24.8505,-26.421,-88.2875,5.24053483818351,5.29138294340592,5.73367128384869,5.82139855093933,6.26395403102822,5.83285496906023,5.9217860059743,416.910855158568,423.363269707813,420.614153171967,424.739205319136,420.142137383958,425.098315788808,420.662413475877,426.25689621356,426.862450566508,425.626287583777,428.957404617576,432.747724622656,2011.43349129722,1965.14242581929,2023.53116006483,2018.8567121222
1,0.75,2.32834534655975,6.40705139572147,0.114366447968338,0.592051415377202,0.0989811923352206,0.817576637307954,-0.78610118362645,-1.03826694925447,0.113372419876648,-27.7398821046044,-11.4121622662863,0.32865670060638,1.5425,0.9575,0.4475,0.36,0.07,6.264425,5.40925,5.26355,5.0748,4.4056,3.1551,1.1314,100.9969575,55.435,1.25345,4.2925,3.86,4.05,5.31,4.375,0.2,-4.3375,1,0.02,254.425,339.5,294.8,325.4,-0.1825,-0.2,-0.04,-0.28,-0.09,-0.33,0.0975,-0.05,-0.17,-0.015,7.532,7.8735,9.00975,10.36625,11.53475,12.9355,13.31675,14.93825,16.0825,7.43825,8.332,9.5635,10.74,11.89625,13.114,13.70575,15.29725,16.47825,7.318,8.26275,9.85725,10.67375,11.868,13.24,13.72625,15.27925,16.4785,6.23825,7.34175,9.15225,10.49225,11.8845,13.06125,14.01025,15.21825,16.115,6.7395,7.7995,9.2685,10.375,11.8,12.8165,13.51725,15.02975,16.41175,-22.796,-25.58875,-27.3915,-87.1825,5.21994022502938,5.16112564138349,5.62009863293373,5.71343906612207,6.28411494673528,5.39083587272776,5.92354576853258,417.320915340674,424.174965566109,420.841856354357,425.474407275596,421.717805685536,425.639850557588,422.998615929808,426.069931652704,427.264541423927,424.773874385289,429.912279951714,427.851777383612,2019.72739873624,1966.40780362203,2030.05192939571,2007.50827079605
1,1.25,2.48385851427249,5.81930872900645,0.110248602520121,0.769537414669069,-0.463162780496422,0.65612487666468,-1.43497604303353,-3.32032705927922,0.102351796264421,-25.6445745410791,-10.6515754842127,0.325300276744301,1.5425,0.8875,0.4,0.32,0.075,5.977825,5.032,4.90735,4.681975,4.1387,3.0572,1.013725,100.9844625,56.7325,1.19795,4.195,3.7375,3.81,5.11,4.145,0.2,-4.3125,1.1,0.05,253.3,337.85,295.45,324.55,-0.1825,-0.2,-0.04,-0.2875,-0.09,-0.33,0.09,-0.055,-0.17,-0.02,7.388,7.82875,8.915,10.356,11.52825,12.93575,13.3105,14.936,16.0805,7.24575,8.20225,9.4825,10.64025,11.865,13.107,13.709,15.29625,16.47575,7.1395,8.19575,9.8245,10.64,11.849,13.22975,13.721,15.27625,16.47675,6.03175,7.176,9.135,10.4695,11.86825,13.062,14.01375,15.21525,16.11325,6.5845,7.6835,9.185,10.3395,11.793,12.8135,13.51275,15.029,16.41075,-22.9155,-25.83,-27.1045,-87.1475,5.45891472192817,5.39411679562639,5.54375500658289,5.77591671817281,6.28849311264095,5.6071096866901,5.94957860619448,417.351269960865,423.798427861344,422.301991915164,424.902099446855,421.51632428799,425.745620138003,418.275472881877,425.837944892864,427.318976264551,431.787819139431,429.964619637511,433.948592375772,2029.14220064997,1964.61337678245,2016.68169379813,2012.631474268
1,1.75,2.47217920293719,5.59597609427756,0.109467036139801,0.698487889601743,-0.306328363128333,0.870394384780565,-1.92172302264473,-3.34496651268037,0.118777333816735,-25.2128582044773,-11.6668938375855,0.333441046798952,1.49,0.925,0.3675,0.34,0.07,5.7074,4.695,4.796675,4.361,3.62195,2.8817,1.092825,100.994625,57.54,1.22725,3.9075,3.5375,3.5,4.88,3.94,0.2,-4.18,1.1,0.0525,251.15,335.85,293.85,323.85,-0.19,-0.2,-0.04,-0.29,-0.09,-0.33,0.1,-0.06,-0.17,-0.02,7.2495,7.69775,8.848,10.32675,11.52675,12.93475,13.30525,14.93275,16.0795,7.08625,8.05225,9.43625,10.613,11.84275,13.1045,13.706,15.29525,16.47375,6.99625,8.07275,9.77475,10.57875,11.848,13.23,13.722,15.274,16.4755,5.82825,7.0135,9.07375,10.41725,11.8535,13.06275,14.01825,15.213,16.11075,6.4335,7.542,9.1065,10.3075,11.8025,12.8115,13.50825,15.02925,16.40825,-24.2725,-27.354,-28.401,-86.48,5.44186226466343,5.20313940122622,5.46589143271341,5.5739551894978,6.42830886810619,5.62146997537928,5.86822324145872,417.685285828739,423.476730474777,420.665264273285,424.753015528158,420.32764924106,425.485813274702,422.860272114201,424.705138648064,427.329320235162,428.614351554929,430.290102251713,428.899796719036,2019.71714878578,1965.49585461271,2034.73559301638,1999.38677675245
1,2.25,2.403545592069,5.14825603515533,0.109044127477183,0.619556945923521,-0.697214563684551,0.952064056079955,-0.751632277273533,-3.32083848147968,0.116692720721578,-27.112996117864,-8.44983005900649,0.338320864701695,1.4925,0.9275,0.43,0.35,0.08,5.349275,4.536,4.5819,4.0813,3.5823,2.6749,0.8654,100.9909525,59.3625,1.27255,3.7225,3.39,3.59,4.74,3.795,0.2,-4.2475,1,0.0625,251.175,334.35,294.35,323.5,-0.19,-0.2,-0.04,-0.29,-0.09,-0.33,0.0975,-0.06,-0.17,-0.015,7.12,7.572,8.786,10.27775,11.52375,12.93475,13.29,14.92975,16.0775,6.9055,7.9195,9.36325,10.52375,11.861,13.09875,13.70225,15.294,16.4715,6.87275,7.96075,9.68925,10.51225,11.845,13.22025,13.726,15.271,16.4735,5.73275,6.862,8.926,10.34625,11.847,13.06425,14.0225,15.21,16.10925,6.293,7.409,9.061,10.2575,11.8045,12.8075,13.5035,15.028,16.4045,-24.56275,-27.176,-28.433,-86.1025,5.42606936039709,5.11506005662025,5.35983030421606,5.35898887842977,6.46765385439607,5.50907397106777,6.10772599621903,418.146685215164,422.671467908319,423.313507217015,425.696543061491,423.87684363349,426.250785186473,424.12462356559,426.15215689697,426.704303808434,436.837486545759,429.97435336744,431.463277848653,2029.7476920936,1964.42878310905,2012.8901944209,2007.75864451672
1,2.75,2.44288453903613,4.99798085782564,0.103106816224382,0.635150556117059,-0.285848591860991,1.18188762323684,-1.55039890134326,-3.24929435140078,0.121858946832727,-23.9401298807563,-10.6759398194797,0.37275542797974,1.5875,0.895,0.395,0.35,0.08,5.0914,4.31,4.302525,3.7929,3.48095,2.12505,0.635525,100.9784575,61.5,1.0727,3.62,3.06,3.24,4.675,3.71,0.1,-4.1625,1,0.0825,252.125,333.5,294.75,322.65,-0.1825,-0.19,-0.04,-0.28,-0.09,-0.33,0.1,-0.055,-0.17,-0.02,6.995,7.45025,8.6865,10.19675,11.508,12.934,13.284,14.92725,16.0755,6.702,7.73525,9.24975,10.43925,11.86125,13.096,13.6985,15.29225,16.4695,6.7315,7.852,9.58,10.48175,11.841,13.2075,13.73,15.268,16.47175,5.554,6.71825,8.78375,10.2485,11.838,13.065,14.02825,15.205,16.10675,6.1735,7.2825,8.964,10.2025,11.8025,12.803,13.50125,15.02825,16.40225,-24.82725,-27.61675,-28.92375,-86.765,5.38528526525737,5.3108216496748,5.4995586031908,5.56460725833032,6.43252312137549,5.67956306092256,6.03239387920205,418.153867007465,425.263656700398,420.150350210745,425.582930110447,420.300539411338,426.321405905808,421.520679898466,425.843570628958,426.996857687326,437.252882878699,429.942045277401,430.718852218669,2011.56451203996,1964.92448638207,2045.3022491598,2024.33324876218
1,3.25,2.47947473101945,4.89919799571281,0.101764617284745,0.780518804437503,-0.489002337541849,0.911984563219047,-1.97311772543379,-3.72500718277235,0.115344725931751,-24.1363046537749,-9.07977560589141,0.361289357536752,1.62,0.9075,0.3875,0.33,0.07,4.79715,4.253,4.3131,3.65175,3.3127,2.0266,0.57055,100.9867725,62.9,1.01645,3.5075,2.7975,2.7,4.53,3.585,0.2,-4.0975,1,0.07,249.625,332.225,296,322.05,-0.1825,-0.2,-0.04,-0.29,-0.1,-0.335,0.1,-0.06,-0.17,-0.03,6.8705,7.332,8.597,10.11925,11.5145,12.93325,13.279,14.92425,16.07425,6.43625,7.51875,9.14225,10.35675,11.83975,13.097,13.69675,15.29,16.467,6.58325,7.74825,9.4795,10.4545,11.8355,13.19475,13.72325,15.265,16.46975,5.375,6.5635,8.64825,10.222,11.81875,13.06475,14.0345,15.20025,16.10525,6.069,7.152,8.873,10.1435,11.7985,12.799,13.50575,15.027,16.40025,-25.176,-27.582,-29.13,-87.235,5.47212301130408,5.30509193191762,5.41395419023714,5.48837344573591,6.47531192009582,5.64242563488787,6.04920387528563,418.022724473977,425.569085816755,424.169012721837,425.629699039965,425.576504386774,426.003428714688,422.729129516334,426.16140855284,426.796115271244,425.657425602213,429.545972590663,433.82348315582,2034.87825102796,1965.10056907409,2030.91070768321,2007.53028803503
1,3.75,2.44827351660569,4.78589479882879,0.106601384957925,0.905330666626366,-1.00008336582839,0.787448867606979,-0.99511942934464,-3.25957267525048,0.106333190464443,-25.2453980909726,-10.391587533293,0.365593108692073,1.5175,0.855,0.3875,0.37,0.08,4.541825,4.055,4.1566,3.3116,3.159,1.16645,0.270175,100.97887,63.2,1.0749,3.395,3.125,3.28,4.345,3.34,0.2,-4.0775,1,0.085,248.825,331.9,296.1,321.35,-0.18,-0.2,-0.04,-0.2875,-0.09,-0.33,0.1,-0.06,-0.17,-0.03,6.71775,7.21425,8.5375,10.0395,11.493,12.9325,13.286,14.92575,16.07225,6.26125,7.4155,9.078,10.31525,11.819,13.0985,13.69625,15.2875,16.4645,6.44175,7.6505,9.4325,10.4095,11.82775,13.182,13.71475,15.262,16.4685,5.2655,6.44,8.5385,10.179,11.8125,13.0655,14.04,15.19525,16.10275,5.96,7.0185,8.8095,10.0595,11.787,12.792,13.51075,15.0265,16.40175,-25.26675,-28.38575,-29.36,-86.355,5.32129430505965,5.364892020864,5.51873902575431,5.72402702471857,6.38904983021623,5.52655621112749,5.61844149904148,417.535498627259,424.743190824422,422.23514312864,425.791753368989,420.194828479946,425.666470472984,420.579450888247,426.215042083403,426.279616113402,433.880933667953,428.660198618051,430.046062264852,2027.1562495199,1987.39284381376,2029.11029881793,2022.03762326738
1,4.25,2.37952226476242,4.30287862391623,0.11048272715009,0.673910768874132,-0.439889362553615,0.990137937531322,-2.21745192465879,-3.28085240415205,0.117158518536071,-24.1757761117469,-10.3130931773083,0.360826430459064,1.4525,0.845,0.375,0.35,0.08,4.3541,3.945,3.9416,3.192825,2.93785,1.7317,-0.057025,100.9666425,64.2825,1.045925,3.345,2.93,3.17,4.18,3.225,0.125,-4.1,1,0.0525,246.7,330.375,295.6,320.05,-0.1825,-0.2,-0.0475,-0.29,-0.09,-0.33,0.0975,-0.06,-0.17,-0.035,6.56925,7.11525,8.45175,9.96625,11.483,12.9295,13.29425,14.927,16.07025,6.1635,7.3185,8.991,10.25725,11.794,13.10075,13.69625,15.285,16.476,6.31325,7.57,9.334,10.343,11.817,13.188,13.706,15.2605,16.46675,5.1255,6.32225,8.47,10.13775,11.806,13.06175,14.04575,15.1905,16.1005,5.8215,6.8925,8.748,10.01,11.7725,12.7865,13.51525,15.02675,16.39575,-25.554,-28.91825,-29.63925,-84.8825,5.32917250150286,5.51191775077191,5.60641687408622,5.83386812993765,6.51060366681233,5.55356080815549,5.91881699290461,418.706616362203,425.717497488276,423.284502854867,425.854575457764,425.655100174084,426.019668731132,420.732734771511,425.894608971087,426.412653538014,425.834898818768,430.701607918888,436.601155742189,2031.48291229073,1966.75029138372,2042.11241048471,2017.58723072556
1,4.75,2.49680951235058,3.88392477432166,0.10635186561636,0.744282009971359,-1.81383205195647,0.355771593422785,-1.830179640099,-7.32890546405679,0.113291651753215,-21.4556624430905,-10.06114152744,0.342724521558719,1.4625,0.8675,0.4,0.34,0.07,4.061775,3.54475,3.6274,2.9213,2.73475,0.99765,-0.390975,100.960545,64.17,1.075325,3.1575,2.515,2.51,3.985,3.04,0.1,-4.05,0.9,0.06,246,328.725,294.9,319.45,-0.19,-0.2,-0.04,-0.29,-0.09,-0.33,0.09,-0.055,-0.17,-0.03,6.466,7.05425,8.36125,9.8935,11.47925,12.92525,13.2975,14.9285,16.06925,6.074,7.22775,8.89925,10.17475,11.78125,13.1105,13.6955,15.2825,16.472,6.21025,7.50775,9.2255,10.27775,11.808,13.1945,13.69675,15.26075,16.4655,4.94875,6.242,8.37075,10.05875,11.7935,13.057,14.052,15.18625,16.09875,5.7065,6.778,8.6845,9.9425,11.7585,12.786,13.5205,15.0255,16.39875,-26.156,-29.192,-29.668,-85.265,5.38895914372314,5.42096130539367,5.5265011764732,5.60910817395622,6.75370208231932,5.46986020273593,5.72897429109946,418.49737600387,425.863711967352,424.414526191245,425.862501613688,424.129200349642,425.975889886347,426.90445611886,425.798118459067,426.724630226305,438.919745276394,431.284444798064,428.101745054847,2037.40437664414,1966.88942168769,2023.48337042237,2017.83282370944
