DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.194328870230391,0.0393464745714118,0.332695494293363,1.49145389102763,-0.0787085708823224,0.204626981885899,-6.0125062035639,-0.795264347599816,0.530278690300835,421.758908639423,4.12661434255282,429.647721209923,4.65492748810388,424.015456536332,430.01467577007,4.63522713173311,425.232048476191,431.310360502758,4.47227044798357,425.286111815545,431.865837751335,4.64354076405694,424.808170312191,1.96687884005702,-0.691892750318573,0.224079196888274,1.685,1.555,1.14,-1.0859,-1.1855,-2.1339,-2.2426,-2.2122,98.060065,81.16,0.9412,0.195,0.475,-0.02,0.95,-2.56,2.5,0.26,267.1,310,268.5,308.2,0.06,-0.085,-0.01,0.065,0.31,0.16,0,-0.025,0.01,0.2815,1.5105,2.947,3.359,5.188,6.746,8.1495,10.465,-0.073,0.1365,1.5885,2.2495,2.962,5.0605,6.6615,7.871,10.1025,-0.049,0.5575,1.919,2.494,3.521,4.9115,6.767,8.004,10.089,-0.1265,0.7495,2.1605,2.6065,3.728,5.3715,6.746,8.519,10.28,0.638,1.3885,2.4865,3.241,4.2155,5.89,7.1325,8.647,10.7925,-12.318,-12.875,-8.205,-47.39
1,0.75,0.243746375815701,0.00610482915220531,0.303296824665959,0.925199081868922,-0.186572691594658,0.156484405635474,-6.89499559106227,-0.379733040758194,0.523974540750394,421.492327565436,4.14999640164871,429.853543931151,4.59503094816167,424.648734368421,429.913605308201,4.5842008414831,425.057369258387,431.313758757876,4.61034313751072,425.238781822878,431.591852150398,4.55327289418687,425.60886016,1.79434596286255,-0.932464691619259,0.219878634966893,1.71,1.455,1.16,-1.3101,-1.44,-2.213,-2.7284,-2.3929,98.0481,81.61,0.9027,0.195,0.38,-0.04,0.9,-2.635,2.3,0.34,264.8,309.55,263.6,308.3,0.05,-0.095,0.005,0.06,0.31,0.16,0,-0.03,-0.079,0.2415,1.4975,2.945,3.352,5.189,6.7425,8.148,10.4635,-0.135,0.0965,1.586,2.2475,2.9625,5.0575,6.6605,7.8695,10.1,-0.086,0.5315,1.9075,2.492,3.515,4.91,6.7645,8.0015,10.088,-0.1595,0.7205,2.1625,2.5945,3.7265,5.3695,6.743,8.517,10.279,0.622,1.367,2.4815,3.258,4.212,5.8895,7.121,8.645,10.7915,-13.0395,-12.716,-8.384,-50.585
1,1.25,0.171730682405568,0.00158914615743947,0.357075645681125,1.67539538763882,-0.220375607405065,0.164421505732476,-6.90311399015043,-0.883929617785956,0.535438315990388,421.45759244897,4.10659351267883,429.969505875724,4.4625384838539,424.335332401709,429.478381779231,4.56408803531681,424.684798176656,431.423408524991,4.44571019393771,425.067275201238,431.951301337892,4.58043846337286,425.524753657213,1.90410251525049,-0.960855789293134,0.222903718974146,1.545,1.335,1.065,-1.3385,-1.5285,-2.0861,-2.3574,-2.32545,98.04019,82.26,0.93655,-0.005,0.34,-0.1,0.85,-2.52,2.4,0.295,263.05,309.45,263.7,308.35,0.05,-0.1,-0.015,0.055,0.31,0.16,0.01,-0.02,-0.1215,0.1975,1.487,2.96,3.3445,5.1905,6.74,8.1465,10.4625,-0.217,0.0085,1.5845,2.2435,2.9615,5.064,6.66,7.8675,10.099,-0.098,0.51,1.9065,2.5095,3.5095,4.9085,6.7625,8,10.0865,-0.181,0.7005,2.1465,2.586,3.727,5.3675,6.74,8.514,10.278,0.585,1.3315,2.4725,3.2675,4.208,5.8885,7.13,8.643,10.7895,-12.5605,-12.6655,-8.759,-46.95
1,1.75,0.195055931542205,0.00716599087208029,0.783973595280872,1.14515546373801,0.0356240579621777,0.163759438429625,-8.08324980960673,-0.569991089893253,0.537280814516217,422.115371365049,4.1215780720031,430.654736220947,4.43560210254648,424.07905419457,430.293418546174,4.67837550972552,424.588724569853,431.57088758817,4.45414989046619,424.354476264317,431.789068734307,4.48211894255341,424.868428864935,1.84168621985718,-0.989817433211044,0.208259861202188,1.7,1.46,1.1,-1.5045,-1.761,-2.3272,-2.7923,-2.7888,98.063665,81.83,0.8879,-0.08,0.14,-0.3,0.9,-2.425,2.4,0.265,265.25,309.9,263.35,307.35,0.05,-0.095,0.005,0.055,0.31,0.16,0,-0.025,-0.1865,0.1605,1.468,2.962,3.34,5.192,6.737,8.1445,10.4605,-0.2525,-0.063,1.569,2.2405,2.9585,5.061,6.6585,7.8655,10.097,-0.1285,0.492,1.9065,2.518,3.5035,4.9065,6.7595,7.998,10.085,-0.213,0.684,2.131,2.5745,3.7275,5.366,6.737,8.513,10.277,0.5835,1.295,2.4585,3.265,4.203,5.8875,7.1285,8.6415,10.788,-13,-12.581,-8.7855,-42.905
1,2.25,0.157607932797586,0.00328041343131872,0.287412560069945,1.58361004742958,0.00497264040662191,0.165545288088788,-5.29263384513136,-0.209921680808809,0.529684546297842,423.185215788171,4.35209137534788,430.274870401023,4.57355419146966,424.206552,430.761708619856,4.68746384151687,424.740116444351,431.288057880434,4.52827277946118,424.476354068852,431.356351776808,4.52540148390254,425.016239488459,1.98834934260227,-1.10792408494024,0.217780621783854,1.8,1.5,1.145,-1.57325,-1.9465,-2.35925,-2.44485,-2.35705,98.09468,82.47,0.8763,-0.04,0.155,-0.27,0.75,-2.405,2.35,0.305,266.45,309.65,265.7,308.8,0.045,-0.08,-0.005,0.06,0.31,0.16,0,-0.03,-0.3775,0.146,1.4575,2.954,3.3445,5.193,6.7335,8.143,10.4595,-0.3785,-0.0755,1.5545,2.239,2.956,5.057,6.658,7.8635,10.095,-0.1315,0.4755,1.904,2.5105,3.498,4.9065,6.7575,7.996,10.084,-0.23,0.6525,2.1125,2.5625,3.725,5.3635,6.736,8.512,10.275,0.5665,1.258,2.4445,3.261,4.199,5.8865,7.1275,8.64,10.787,-13.757,-13.042,-9.456,-49.34
1,2.75,0.164714043140377,0.0134017536931005,0.225850039883775,1.60872535663342,-0.0556003419216578,0.165965434587198,-6.35696598001489,-0.528606049571394,0.551528743432953,422.682991314303,4.36825512944139,430.542645907273,4.57520109048605,424.46150822093,430.812646446177,4.58536107587301,424.628422447284,431.211845379092,4.52520995565522,424.920434313725,431.740457344445,4.59525394505087,425.25803309322,2.00403661026512,-1.16309838179723,0.218064735238501,1.58,1.38,1,-1.5743,-1.782,-2.40505,-2.7875,-2.5387,98.124665,83.17,0.8483,-0.09,0.15,-0.275,0.9,-2.43,2.5,0.345,266.75,308.75,263.1,307.3,0.05,-0.1,-0.005,0.045,0.31,0.16,0.005,-0.02,-0.5,0.1395,1.447,2.947,3.3485,5.1895,6.731,8.1415,10.4575,-0.471,-0.0775,1.548,2.23,2.953,5.0575,6.6565,7.862,10.0935,-0.133,0.456,1.9005,2.502,3.492,4.9085,6.7555,7.9945,10.0815,-0.2395,0.629,2.1,2.551,3.7225,5.362,6.735,8.511,10.274,0.5235,1.234,2.4355,3.2525,4.197,5.8855,7.126,8.6385,10.7855,-13.7855,-13.156,-10.021,-47.51
1,3.25,0.227952278945135,0.0360709852919922,0.258975734980871,1.16157429182361,0.00382569367888045,0.154031019342718,-4.91154285323933,-0.578888440039853,0.506284817699632,422.404084446868,4.38511154117302,430.617466601915,4.55171710041856,424.333960355556,430.563436292784,4.61100374099826,425.213113490798,432.246069802043,4.50799297833773,426.205295934624,432.183869904136,4.54125430576198,426.00256569448,1.90628151494514,-1.38740928852957,0.221301285128089,1.54,1.345,0.96,-1.8269,-2.015,-2.7284,-2.7934,-2.772,98.103355,82.9,0.86785,-0.575,-0.24,-0.65,1.05,-2.41,2.65,0.335,261.15,308.1,258.5,306,0.055,-0.095,0,0.06,0.31,0.16,0.01,-0.02,-0.567,0.13,1.4365,2.942,3.3525,5.186,6.7275,8.1405,10.4565,-0.6105,-0.085,1.5425,2.2255,2.952,5.0565,6.6555,7.8605,10.0915,-0.158,0.439,1.8935,2.496,3.488,4.91,6.7535,7.993,10.0785,-0.2405,0.5815,2.0895,2.544,3.72,5.36,6.735,8.51,10.273,0.5185,1.214,2.4255,3.243,4.195,5.884,7.125,8.6365,10.7835,-12.793,-12.572,-8.502,-48.65
1,3.75,0.245572628894256,-0.00408049277005921,0.892611584800003,0.91881960515782,-0.0158086121080695,0.147651856049529,-7.01277867684647,-0.0963614488402692,0.507816968517791,422.428917056933,4.44191886929149,429.815304235996,4.54796103496917,424.268211306709,429.788418333344,4.58878753715068,424.95311397786,431.299590869611,4.51167429428895,424.653208277372,432.45717896607,4.56557571175576,425.407614572183,2.04842337401623,-1.59177983996616,0.261670847270712,1.755,1.49,1.095,-2.0394,-2.0835,-2.98255,-3.0144,-3.11785,98.05936,81.935,0.84785,-0.595,-0.34,-0.83,0.7,-2.25,2.05,0.34,263.85,307.2,262.2,306.05,0.05,-0.085,0.02,0.06,0.315,0.16,0,-0.025,-0.7195,0.117,1.4275,2.9515,3.355,5.1835,6.7245,8.139,10.455,-0.645,-0.1,1.536,2.22,2.96,5.0575,6.6535,7.8585,10.0895,-0.162,0.4315,1.866,2.489,3.484,4.9115,6.751,7.9915,10.08,-0.238,0.559,2.08,2.539,3.717,5.357,6.734,8.509,10.272,0.5475,1.232,2.4045,3.2335,4.1925,5.8825,7.124,8.635,10.7825,-13.69,-13.206,-10.062,-46.45
1,4.25,0.122382461534299,0.0161388011755696,0.167818098197392,1.19885384877114,-0.0712022274390543,0.154345296815288,-6.27373532996571,-0.632303223799107,0.491896911172109,422.428570914754,4.43220920546478,430.051191050474,4.51821219192965,424.326247191882,429.762579007296,4.59293736998072,425.11719597405,431.63150655528,4.47086213125031,424.713943069764,431.408560662304,4.41785130348259,424.736542078533,1.94709269866522,-1.9375278330231,0.206440335806407,1.86,1.605,1.205,-2.0395,-2.128,-2.9002,-3.4494,-3.3597,98.05594,82.38,0.8133,-0.74,-0.44,-1.15,0.75,-2.45,2.45,0.355,261.35,307,257.4,304.8,0.045,-0.09,-0.005,0.05,0.31,0.155,0,-0.03,-0.829,0.113,1.398,2.9485,3.359,5.18,6.722,8.1375,10.433,-0.747,-0.09,1.53,2.2135,2.9645,5.057,6.652,7.8565,10.0875,-0.1835,0.43,1.8585,2.482,3.48,4.913,6.735,7.9665,10.067,-0.239,0.5285,2.0725,2.5595,3.714,5.3565,6.734,8.508,10.27,0.498,1.2,2.3775,3.223,4.19,5.882,7.1205,8.633,10.781,-13.424,-13.874,-9.318,-45.82
1,4.75,0.117314263483236,-0.00635592753258135,0.138879042829025,0.497393495529473,-0.164480778123772,0.142816864666216,-4.60801097375555,-0.443922917173972,0.542209977908318,422.780367559918,4.27215772745978,429.955527248412,4.50458192846194,423.821717243885,430.221284572784,4.53075345074962,425.938752252254,430.423051995739,4.43107886831983,426.126067439103,430.874766611875,4.4695766060645,425.218583041958,1.86877304080605,-2.07661921241342,0.215679989350617,1.65,1.465,1.08,-2.2017,-2.362,-3.1475,-3.4938,-3.32255,98.060315,82.295,0.75075,-0.86,-0.585,-1.045,0.95,-1.83,2.45,0.32,264.7,306.2,261.2,304.65,0.05,-0.09,-0.005,0.06,0.31,0.16,0,-0.03,-0.83,0.103,1.379,2.9225,3.362,5.177,6.7185,8.137,10.452,-0.7785,-0.109,1.5225,2.208,2.9645,5.0565,6.651,7.8545,10.086,-0.21,0.3815,1.847,2.473,3.478,4.9145,6.734,7.972,10.065,-0.2555,0.4885,2.0665,2.569,3.7115,5.3565,6.733,8.5325,10.269,0.499,1.1695,2.3665,3.2175,4.1915,5.881,7.1195,8.631,10.7795,-14.748,-13.8255,-10.094,-38.15
