DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,5.25,-1.171,-16.935,-135.153,-10.507,-2.826625,-3.376375,-4.7654,-4.0197,-5.0433625,-4.6105475,-5.539755,359.999,1.9615925,84.2104,-12.01425,0.05441035,-11.84125,-12.8066,-11.947175,23.43935,0,0,0,0,183.18025,253.869,-93.7759,-0.5211,-0.17805,0.119475,0.44895,1.2109,2.4662,0.039775,0.211483,0.226665,0.0585197,0
1,5.75,-1.735,-36.390868,-147.2360925,-10.627,-2.79675,-3.370625,-4.73945,-4.003825,-4.7729575,-4.239375,-5.25711,359.839,1.962002,84.2085,-12.2426,0.0508346,-12.13390975,-13.0767,-12.0022,22.1205,0,0,0,0,183.214,254.624,-95.40805,-0.521175,-0.18125,0.116325,0.448,1.21295,2.4706,0.0441088,0.216652,0.189342,0.0580168,0
1,6.25,-1.78975,-11.1643165,-137.54,-10.745,-2.81175,-3.368375,-4.73805,-4.257225,-4.6784075,-4.2277725,-5.5441275,360.43425,1.93806625,84.2228,-12.4684415,0.059705,-12.36433225,-13.12435,-12.3508345,21.61525,0,0,0,0,181.6785,252.167,-96.88805,-0.5115,-0.188075,0.116325,0.44695,1.21095,2.4672,0.05,0.234515,0.213074,0.0546485,0
1,6.75,-2.894,-19.8098,-139.9795,-10.831,-2.81195,-3.3734,-4.7363,-4.0643,-4.70134,-4.1459375,-5.6173175,360.74425,1.9727625,84.2371,-12.539375,0.0583375,-12.488197,-13.232125,-12.4091,22.703,0,0,0,0,183.441,253.13625,-97.0042,-0.531,-0.19915,0.1118,0.4449,1.2099,2.459,0.038744525,0.18275,0.19055,0.0601095,0
1,7.25,-2.1875,-19.1816,-122.49784,-10.90725,-2.81465,-3.3666,-4.77435,-4.2023,-4.7012725,-4.0890925,-5.71317,360.28975,1.9518,84.2495,-12.52,0.0604,-12.184575,-13.3127,-12.412625,22.996002,0,0,0,0,186.35,254.0925,-95.012375,-0.5503,-0.20605,0.1098,0.44665,1.2098,2.4585,0.036884,0.18587,0.1876455,0.058739025,0
1,7.75,-1.943529,-13.5007,-99.93905,-11.011,-2.83205,-3.3681,-4.7427,-4.3172,-4.7008675,-4.08896,-5.64577,360.227,1.913575,84.251675,-12.491,0.058,-12.141925,-12.99965,-12.162625,21.14,0,0,0,0,189.5215,254.2475,-90.56437375,-0.5667,-0.20615,0.1089,0.4464,1.20585,2.46325,0.041,0.23745725,0.2068135,0.065630825,0
1,8.25,-2.471,-19.2652,-125.846865,-11.238,-2.825,-3.4244,-4.76855,-4.37045,-4.63294,-4.1007725,-5.52101,360.83125,1.95915,84.2715,-12.25835,0.067757825,-12.06525,-13.075575,-11.588375,19.960002,10.3779385,3.6763,0,0,183.908,255.405,-65.979125,-0.5747,-0.2087,0.10995,0.4484,1.20515,2.458225,0.04575,0.2382635,0.210925,0.0828385,0
1,8.75,-4.2325,-16.39055,-120.88069,-11.064,-2.8158,-3.43045,-4.7648,-4.356,-3.6232425,-4.08859,-5.06112,359.50675,1.971765,84.2917,-12.2329,0.05886,-11.9345,-12.813875,-11.273625,18.7528,25.3475,20.32334975,8.71020175,0.0322000000000002,184.1305,255.3225,-35.163625,-0.6069,-0.2091,0.105,0.4487,1.208,2.453575,0.0706633,0.260163,0.26429325,0.11715,0
1,9.25,-5.02745,-16.301475,-108.28,-10.83725,-2.77585,-3.426075,-4.780075,-4.536775,-3.0120425,-4.0885225,-4.617975,358.4805,2.0042,84.319275,-11.749775,0.0647475,-11.577,-12.22015,-10.743875,19.2608,41.935,29.60666975,21.343325,1.866815,185.90375,258.805,-6.85391875,-0.609575,-0.18495,0.102,0.449075,1.21,2.4627,0.073535,0.287662,0.277887,0.123582,0
1,9.75,-5.66875,-13.382475,-91.3208,-10.61975,-2.77025,-3.4165,-4.836125,-4.4843,-2.6124,-4.088325,-4.571785,358.5145,2.036075,84.329275,-11.07035,0.0693026,-11.015,-11.83025,-10.443625,21.479875,66.93,32.82333,32.01400175,3.6624425,184.2875,262.1174975,6.61875125,-0.55705,-0.17115,0.094875,0.44395,1.212425,2.4702,0.0923704,0.324327,0.27991925,0.1709075,0
1,10.25,-7.211,-13.40433625,-81.78435,-10.3135,-2.7718,-3.39875,-4.7425,-4.224,-2.612,-3.837565,-4.7754875,358.0985,2.1819,84.312575,-10.474675,0.0764555,-9.9706825,-11.23685,-9.822875,19.838,90.25666675,33.347003,42.2575,4.060725,185.3375,266.135,13.12204375,-0.5045,-0.1625,0.109,0.4665,1.218,2.4844,0.1082425,0.328975,0.320883,0.179944,0
1,10.75,-9.097,-21.62085,-71.970375,-9.93075,-2.7626,-3.3744,-4.674,-3.9774,-2.61227,-3.7289475,-4.5064675,357.82175,2.255231,84.3489,-10.23785,0.07748,-9.79725,-10.646875,-9.13375,20.656868,97.50750325,33.496664,46.88585,6.255275,189.09875,269.8725,23.466625,-0.48395,-0.15995,0.1193,0.4775,1.223,2.48295,0.116602,0.354924,0.317039,0.207257,0
1,11.25,-10.6982,-32.6722,-77.81425,-9.501,-2.733425,-3.344675,-4.607725,-3.830675,-2.61227,-3.5251975,-4.471,357.444,2.315048,84.3245,-9.5692625,0.080369625,-9.26025,-10.55975,-8.70012,20.4776,105.9025,33.71408,48.806,7.038325,189.13625,272.18325,28.9974,-0.439625,-0.145125,0.12605,0.4924,1.22405,2.4702,0.10961075,0.3938005,0.3851875,0.24,0
1,11.75,-9.197475,-29.133,-73.55465,-9.0735,-2.7262,-3.3067,-4.54,-3.7974,-2.6116675,-3.19574975,-4.178425,355.534,2.36508,84.2929735,-9.44636,0.0830886,-9.006965,-10.23175,-8.890625,21.265132,108.7,33.36549975,54.9625,7.4665,193.984,273.75725,28.250625,-0.4196,-0.14215,0.1303,0.4797,1.22195,2.4388,0.13383625,0.39199875,0.387485,0.24129375,0.0255
1,12.25,-9.86835,-23.47585,-64.29606625,-8.6765,-2.674475,-3.28285,-4.439625,-3.702425,-2.61137,-3.19522025,-3.86838,355.405,2.330456,84.295,-8.9547,0.0897,-8.802,-9.7855,-8.499175,20.7808,114.4975,33.134,56.2,7.71575,195.48925,277.66,28.45,-0.387925,-0.122975,0.12,0.48145,1.2131,2.43035,0.144565,0.391486,0.369452,0.238614,0.01981865
1,12.75,-9.014,-21.75065,-76.9694,-8.47975,-2.6936,-3.2284,-4.2376,-3.67465,-2.61136,-3.1957305,-3.838215,356.489,2.38412,84.3054,-8.95735,0.095725,-8.51504,-9.8451175,-8.0258,20.708625,113.7,33.46041375,51.9675,6.421825,196.005,278.6225,28.715,-0.3358,-0.098475,0.149175,0.4793,1.19,2.4223,0.16825,0.439526,0.422936,0.28333,0.0869000000000001
1,13.25,-9.123,-12.457,-72.9677,-8.2075,-2.711475,-3.155625,-4.1316,-3.6492,-2.6115,-3.19649,-3.79359,356.07925,2.4888,84.331875,-8.83429,0.0888925,-8.4134175,-9.5498825,-8.07375,21.74373925,101.79,33.378169,47.49525,5.5903,194.841,281.577,24.375,-0.3009,-0.09135,0.17025,0.46955,1.17145,2.346,0.1725875,0.44290875,0.39123625,0.2852075,0.1841985
1,13.75,-8.3233,-24.5205,-69.244125,-7.4223,-2.7069,-3.156875,-4.15245,-3.56365,-2.611295,-3.1958605,-3.637685,355.75575,2.52325,84.324635,-9.1422225,0.08267975,-8.31084,-9.5343675,-8.354,22.46005,86.83,33.2245,39.62405,5.18439,195.8095,280.065,22.14775,-0.2962,-0.08015,0.1765,0.4641,1.20055,2.3613,0.157375,0.435965,0.40415625,0.253175,0.141066
1,14.25,-8.188125,-11.0138,-61.52675,-6.497025,-2.7078,-3.14545,-4.110375,-3.541175,-2.611295,-3.1896445,-3.63748,355.5225,2.5405,84.3306,-9.2286375,0.0697125,-8.36682,-9.5310075,-8.2110925,21.402999,71.001625,33.4425005,35.64185,5.24711,195.86575,279.105,13.201,-0.276475,-0.075425,0.195,0.46505,1.213675,2.40945,0.1506925,0.387753,0.374985,0.2316305,0.15155175
1,14.75,-6.22425,-13.96875,-85.82185,-6.006475,-2.70415,-3.119,-4.09235,-3.53435,-2.6115,-3.18377,-3.63748,356.427,2.52643,84.3505,-9.1727375,0.066705875,-8.68477,-9.49485,-8.491025,19.9561,46.724997,31.775831,25.45050675,2.38071,194.194,278.879,5.88725,-0.2698,-0.0657,0.19575,0.4651,1.21055,2.419975,0.126262,0.346745,0.3527195,0.1896825,0.0939685
1,15.25,-5.712013,-15.2514255,-114.20125,-5.9246,-2.73465,-3.0992,-3.95365,-3.5074,-2.61136,-3.121183,-3.63663,356.4115,2.55903325,84.352125,-9.4161475,0.062232425,-8.698665,-9.564875,-8.7086,20.915375,35.830667,30.7712475,16.17625,1.71145,193.97,277.6325,-15.6195,-0.260525,-0.07015,0.19675,0.471175,1.21,2.395725,0.107504,0.353386,0.339438,0.191064,0.2
1,15.75,-4.5302,-11.69513,-109.918,-5.85285,-2.7358,-3.0918,-3.9312,-3.5029,-2.6115,-3.26708725,-3.6364375,356.035,2.6027175,84.39436,-9.6169,0.05933065,-9.1135,-10.0465,-8.95815,23.7418,20.25,16.222,6.7701,0,194.221,274.28,-45.45858575,-0.2621,-0.06025,0.1888,0.45945,1.21845,2.4102,0.1,0.31589,0.258428,0.16374,0.041591825
1,16.25,-4.845,-11.48582775,-124.7055,-5.7734,-2.763925,-3.1322,-4.0691,-3.516025,-2.6115,-3.28999625,-3.61917,356.479,2.70604,84.4135,-9.94671,0.0501208,-9.48826,-10.33935,-9.146975,24.60175,10.8177,9.7955,0,0,195.0225,272.24008425,-82.0034,-0.268875,-0.0606,0.19925,0.4814,1.222,2.43425,0.07702995,0.24122,0.250455,0.1062535,0
1,16.75,-3.8388,-15.97325775,-123.798716,-5.6434,-2.7625,-3.1369,-4.0296,-3.5162,-2.6116,-3.19615475,-3.5516025,356.53575,2.7196225,84.40613625,-10.0798625,0.063739375,-9.662875,-10.69645,-9.3936,25.9477,0,0,0,0,194.5775,268.97066425,-100.118,-0.2766,-0.0684,0.1967,0.4998,1.242,2.48,0.054,0.2387875,0.2121825,0.075667125,0.062668
1,17.25,-5.2125,-14.16405,-126.105,-5.64475,-2.7675,-3.1385,-4.01295,-3.51965,-2.6127775,-3.196245,-3.6371675,356.716,2.626017,84.38225,-10.38245,0.06391225,-10.088125,-11.05295,-9.62601,25.96814275,0,0,0,0,192.57,265.5075,-101.249,-0.2916,-0.076,0.2077,0.52985,1.2464,2.494,0.05,0.22314375,0.202455,0.062655,0
1,17.75,-2.01425,-20.798525,-139.65125,-5.603725,-2.782,-3.144,-4.09655,-3.62925,-2.70645,-3.196245,-3.6372675,356.955,2.584802,84.387375,-10.5415,0.062,-10.4875,-11.325875,-10.0145,26.563825,0,0,0,0,192.5475,262.02075,-99.743431,-0.32295,-0.08695,0.1861,0.4974,1.24975,2.4915,0.0454257,0.228408,0.188902,0.05868,0
1,18.25,-1.828,-14.586,-134.57675,-5.762675,-2.78075,-3.1925,-4.1356,-3.69725,-2.694705,-3.19007,-3.6371675,357.85475,2.4785495,84.374875,-10.538525,0.0590725,-10.55855,-11.089925,-10.0552,26.409275,0,0,0,0,195.12,260.614,-100.553,-0.3436,-0.09795,0.1761,0.4908,1.23935,2.4979,0.0411531,0.2205975,0.189682,0.061055,0
1,18.75,-3.094,-8.06416,-137.5,-5.831675,-2.7861,-3.197925,-4.136375,-3.8178,-2.6476575,-3.35205,-3.6609775,357.498,2.344576,84.36625,-10.3639,0.06075795,-10.6289,-10.8619,-10.1013,26.9515,0,0,0,0,190.9865,259.68425,-99.8202,-0.373225,-0.1007,0.169825,0.492325,1.232975,2.492275,0.03481,0.22237,0.20283,0.05474,0
1,19.25,-2.971,-12.90095,-141.6492775,-6.00115,-2.8018,-3.26995,-4.157,-3.8768,-2.61321,-3.24402275,-4.1515775,357.129761,2.4049375,84.3631,-10.65755,0.060425,-10.8235,-11.268075,-10.3191,26.4075,0,0,0,0,190.8,260.07825,-98.5276,-0.3725,-0.1015,0.1658,0.4909,1.2293,2.48575,0.044,0.2228475,0.21914125,0.063656375,0
1,19.75,-5.3145,-10.818375,-144.1725,-6.211075,-2.8008,-3.32005,-4.209,-3.8995,-3.2135725,-3.1972175,-4.434255,357.15875,2.382065,84.43935,-10.5539,0.0632856,-10.8235,-11.384475,-10.3517,26.5035,0,0,0,0,192.4225,259.67,-99.6396,-0.41,-0.1068,0.16,0.4943,1.2282,2.47725,0.04953,0.2100625,0.1963825,0.0612925,0
1,20.25,-3.07375,-18.463871,-140.23,-6.4685,-2.7822,-3.3541,-4.2425,-3.9525,-3.594705,-3.2086525,-4.675945,357.46875,2.32556,84.39075,-10.682875,0.06338625,-10.4798,-11.236525,-9.935,25.5771655,0,0,0,0,190.42225,259.1335,-99.6272,-0.4269,-0.1169,0.1588,0.4933,1.227,2.47725,0.044,0.2184325,0.18128,0.057735,0
1,20.75,-3.369,-29.668937,-145.47725,-6.74055,-2.7852,-3.36965,-4.3059,-3.9937,-3.65701,-3.5541225,-4.5858875,357.362,2.3823375,84.3636,-10.6138,0.06899695,-10.6125,-11.72015,-10.111,24.7266645,0,0,0,0,188.922,257.7175,-100.762,-0.4394,-0.1171,0.1508,0.492,1.2246,2.477,0.048,0.2194,0.2115,0.0558405,0
1,21.25,-3.902,-11.6937995,-136.31625,-7.02775,-2.7958,-3.3718,-4.3547,-4.0212,-3.6574,-3.693255,-4.675945,358.2415,2.344305,84.289,-10.8794,0.06774275,-10.90875,-11.91535,-10.4688,24.56135,0,0,0,0,188.868,257.26075,-99.3502,-0.4421,-0.1265,0.1482,0.4893,1.2225,2.47425,0.03767355,0.18932,0.18100825,0.053581,0
1,21.75,-4.735,-15.10129,-123.75,-7.3675,-2.79725,-3.378,-4.41645,-4.08425,-4.0369475,-3.6892025,-4.88641,357.644,2.30325,84.32775,-11.1986,0.06251985,-11.205,-12.16175,-10.6003,23.41205,0,0,0,0,190.116,256.64,-98.1067,-0.4702,-0.13145,0.14805,0.4928,1.2207,2.4733,0.04203965,0.22066825,0.209775,0.050380675,0
1,22.25,-4.02175,-26.8047,-134.26875,-7.54875,-2.779,-3.4115,-4.40145,-4.18275,-4.643435,-3.68273,-5.0825375,358.271,2.186925,84.35625,-10.88375,0.059525,-10.7982,-11.548975,-10.5263,24.12555,0,0,0,0,191.098,256.23925,-97.6069,-0.5078,-0.14175,0.13895,0.49185,1.2217,2.476,0.04585,0.205906,0.22393,0.0609888,0
1,22.75,-4.1185,-20.738825,-147.006,-7.732,-2.7792,-3.4312,-4.4155,-4.138,-5.139405,-3.776885,-5.4891325,358.281,2.161952,84.3506,-11.0245,0.06151425,-10.7658,-11.497175,-10.3425,25.04695,0,0,0,0,189.138,257.0465,-98.3043,-0.5235,-0.148,0.138,0.4889,1.2226,2.4745,0.049875,0.1966,0.201233,0.060057,0
1,23.25,-1.8013,-15.8315,-136.88275,-7.90425,-2.777,-3.4296,-4.5097,-4.1766,-5.268615,-4.001935,-5.71398,357.838,2.17895,84.35545,-11.0789,0.0640551,-11.1925,-11.74045,-10.483,24.8263345,0,0,0,0,187.296,256.77125,-97.5155,-0.5307,-0.153,0.1418,0.4889,1.2203,2.476,0.046,0.210169,0.2213,0.059995,0
1,23.75,-3.01575,-22.5578625,-139.7925,-8.06775,-2.7974,-3.41575,-4.5152,-4.2338,-5.5457575,-4.15012,-5.7141825,358.27,2.1717535,84.422425,-11.1534,0.062220525,-11.001,-11.721975,-10.5866,24.24325,0,0,0,0,186.772,255.9415,-97.0401,-0.5082,-0.1471,0.1238,0.4889,1.2223,2.478,0.04806,0.20955,0.22199525,0.0645775,0
2,0.25,-2.7945,-15.644984,-111.5945,-11.123,-3.720625,-4.328,-5.895125,-5.648125,-6.7927775,-5.07367,-5.7135625,355.8545,2.010445,84.358375,-9.888105,0.05078,-10.3315,-11.7373,-11.1006,31.604,0,0,0,0,187.89875,260.47,-99.659998,-0.907425,-0.255675,0.142825,0.500325,1.06865,2.17,0.04,0.1985565,0.1593,0.04285545,0
2,0.75,-1.4872,-10.595833,-104.492,-11.67075,-3.594,-4.423375,-5.853375,-5.837125,-7.240785,-5.1946725,-6.5292,355.722,2.010325,84.319875,-10.0949,0.0591766,-10.2431,-11.4307,-10.49112,30.536666,0,0,0,0,188.5125,259.768,-98.3296,-0.89635,-0.26205,0.140475,0.496325,1.068625,2.16895,0.036,0.204995,0.167387,0.0420626,0
2,1.25,-2.33075,-11.455232,-116.9271625,-12.232,-3.53725,-4.8024,-5.9301,-5.8705,-7.31543,-5.715355,-6.7524625,355.861,2.063133,84.298,-9.6685,0.0523425,-10.2586,-11.4026,-10.5518,30.61375,0,0,0,0,187.787,258.794,-97.918,-0.9338,-0.2714,0.1376,0.4943,1.0674,2.1642,0.0369,0.2232,0.17104,0.049745,0.0166
2,1.75,-1.7815,-12.36630525,-110.68,-12.6155,-3.677,-4.8586,-5.9472,-5.8814,-7.3761525,-5.8587525,-6.7525575,355.97125,2.038206,84.38565,-9.633995,0.0520709,-10.22875,-11.409,-10.693,33.055125,0,0,0,0,187.474,259.778,-97.9838,-0.9902,-0.2817,0.1344,0.494,1.0661,2.1619,0.039946,0.193462,0.18744,0.0567219,0.0525
2,2.25,-1.524,-16.7003,-126.044,-12.7465,-3.6292,-4.8502,-5.9478,-5.8785,-7.5955625,-5.858615,-6.7527,356.203,2.0346525,84.3097,-10.0458,0.0493668,-10.60975,-11.446375,-10.802,31.65895,0,0,0,0,189.486,259.845,-97.01393975,-1.0341,-0.2983,0.1328,0.494,1.0683,2.157,0.0399,0.210224,0.181995,0.0474692,0.12029475
2,2.75,-2.1005,-16.263025,-131.73875,-13.0735,-3.59455,-4.8238,-5.9815,-6.0168,-7.579085,-5.858425,-6.7532775,355.931,2.02521625,84.266925,-10.245275,0.051722325,-10.620509,-11.39175,-10.85999875,30.84035,0,0,0,0,190.828,258.97358475,-97.0528,-1.0556,-0.308,0.133,0.492,1.0649,2.1526,0.0339,0.18932575,0.1762075,0.0454142,0.0742496749999999
2,3.25,-1.8375,-11.6107,-121.643,-13.4725,-3.5857,-4.8248,-5.998,-6.0299,-8.08673,-5.71507,-6.7532775,355.891,1.97666,84.333625,-10.3098,0.05108,-10.521702,-11.60578875,-11.15291875,31.2337845,0,0,0,0,190.20225,258.06416475,-98.18730975,-1.045,-0.3198,0.1258,0.4913,1.065,2.153,0.042136,0.196276,0.1975375,0.04694,0.161
2,3.75,-1.4666,-11.203328,-118.1805195,-13.797,-3.57165,-4.8163,-6.0259,-5.9676,-8.3512425,-5.85852,-6.7544775,355.70725,2.0806425,84.21225,-9.84566,0.0435794,-11.120936,-11.80958625,-11.46320625,30.2236645,0,0,0,0,188.653,258.47167,-97.46205,-1.0854,-0.3251,0.125,0.4895,1.0626,2.1559,0.0329205,0.184821,0.18135,0.04775,0.1235135
2,4.25,-1.3307,-11.3741,-124.175,-13.32275,-3.613875,-4.79925,-6.26775,-6.0168,-8.35935,-5.85911,-6.8436175,355.7085,2.018544,84.2355,-10.34046,0.0463525,-11.59245,-11.872375,-11.4586,29.73595,0,0,0,0,188.57,258.71,-98.0964,-1.1132,-0.3285,0.124,0.4906,1.0635,2.1512,0.038634475,0.202115,0.178366,0.052436,0
2,4.75,-3.2325,-13.40817125,-133.03925,-13.24125,-3.634725,-4.765625,-6.34555,-5.97055,-8.3595075,-5.859815,-6.9077225,355.57825,1.92678975,84.12635,-11.5667,0.05395,-10.922475,-11.912125,-11.5465,29.14455,0,0,0,0,189.40325,257.92,-98.556525,-1.0896,-0.3293,0.118,0.4906,1.0662,2.1515,0.035475,0.21008,0.17794275,0.0479282,0
2,5.25,-1.93575,-20.4266225,-115.09175,-13.025,-3.666875,-4.716,-6.463225,-6.08335,-8.3592975,-5.85983,-6.754715,355.4705,1.8379045,84.13175,-10.7088,0.05085,-11.0966,-12.143125,-11.7704,28.6383345,0,0,0,0,189.2575,258.46166825,-98.39850675,-1.1626,-0.3323,0.1128,0.4896,1.0633,2.1494,0.0327095,0.1947,0.176184,0.0497126,4.99999999999972e-05
2,5.75,-2.13575,-15.129591,-117.19875,-13.424,-3.794325,-4.701175,-6.593525,-6.101225,-8.3583,-5.85993,-6.7548675,355.476,1.923963,84.183375,-10.72505,0.0504221,-10.98175,-11.714,-11.60305,28.8886655,0,0,0,0,188.754,259.3385,-95.473075,-1.1737,-0.3322,0.1084,0.4889,1.0603,2.145,0.0396,0.18690025,0.2060705,0.0571625,0
2,6.25,-2.3375,-14.422279,-115.00225,-13.82225,-3.729075,-4.64745,-6.6417,-6.2902,-8.350035,-5.8590575,-6.75522,355.3575,1.8243675,84.1417,-10.9404,0.05236175,-11.012,-12.4635,-11.70655,28.957999,0,0,0,0,186.675,258.64175,-96.953875,-1.1894,-0.3311,0.11,0.4871,1.0636,2.143,0.04,0.2021435,0.19453,0.053786275,0
2,6.75,-1.81625,-20.49421375,-124.39075,-14.325,-3.709825,-4.61665,-6.6501,-6.2922,-8.358405,-5.85911,-6.8966325,356.572,1.8451475,84.203725,-11.0743,0.05997625,-11.1348,-12.389,-11.8094,30.1053655,0,0,0,0,186.16825,258.67675,-96.19,-1.1866,-0.3345,0.111,0.4875,1.0633,2.1395,0.04093,0.194325,0.19996825,0.0477597,0.02139195
2,7.25,-1.5595,-13.7102725,-105.39125,-14.4885,-3.712025,-4.56875,-6.644325,-6.3199,-8.21865,-5.8591625,-6.8359625,356.507,1.9658795,84.216075,-11.300625,0.0523025,-11.1436,-12.51625,-12.02465,29.72695,0,0,0,0,185.405,259.57825,-92.400475,-1.1816,-0.3361,0.1048,0.4871,1.0588,2.1358,0.0375828,0.1912625,0.204425,0.056530925,0.01018335
2,7.75,-3.6345,-12.57085,-100.82925,-14.2665,-3.7002,-4.50205,-6.743125,-6.353,-8.02001,-5.8589,-6.75553,356.15,1.981315,84.3125,-10.93085,0.053444025,-10.872134,-12.558875,-12.00355,29.5903145,10.96,9.532395,0,0,186.2875,260.61925,-74.2626,-1.1754,-0.3267,0.1058,0.4893,1.0596,2.1393,0.05,0.216168,0.207925,0.05990725,0.04285
2,8.25,-3.7956,-9.0667,-80.9972,-14.19175,-3.595375,-4.47825,-6.6487,-6.3648,-7.4331675,-5.858805,-6.7554825,355.3115,2.023,84.3359,-10.65905,0.06534025,-10.4474,-12.2,-11.31805,29.07967,27.9682,26.680666,10.94733125,1.0474,187.0475,262.11425,-30.835025,-1.1265,-0.3224,0.1064,0.4848,1.0562,2.1375,0.0655,0.257325,0.217211,0.10995325,0.02057175
