DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,0.25,0.1256975,-4.114,0.8546164682,0.0533083239,0.0624343,-0.021638889,-47.088825,-0.838018,-0.173151793,-8.1992287455,-0.9875,-1.029,-1.216,66.300247742,85.3811,394.21898022,-75.057,0,0,0.177,218.4,288.5,3.93336494375,-0.10409575,0.494282308,0.4404270655,0.1464008197,-4.7695,0.280188044,-1.15,-0.7,0.2,1.9,3.6,7.05,-0.9,-0.425,0.5,2.1,4,7.4
1,0.75,0.1329773699,-4.37175,0.9258505,-0.19825558325,-0.185782,-0.018108333,-44.96185,-0.5374925,-0.1785158455,-10.0236825025,-1.021,-1.04025,-1.30425,66.5448598075,85.3833,393.8930028,-75.49475,0,0,0.10675,214.625,287.625,3.9918409192,-0.100991,0.4823847012,0.4512405124,0.1472063178,-5.0105,0.2766651406,-1.15,-0.7,0.2,1.9,3.6,7.025,-0.975,-0.45,0.5,2.1,4,7.45
1,1.25,0.132275,-4.46125,0.91939925,-0.100095139,-0.036423145,-0.018791667,-46.7907,-1.43635,-0.18445271475,-10.7075628225,-1.0885,-0.9925,-1.38425,66.49966660125,85.33875,394.0157266275,-76.9795,0,0,0.139,213.425,286.55,3.95839069715,-0.1103291145,0.4722259421,0.40137667775,0.13851250025,-5.0897215,0.2722722902,-1.175,-0.7,0.2625,1.9,3.6,7,-0.9,-0.4,0.5,2.1,4,7.4125
1,1.75,0.130911,-4.171,0.780341,-0.025393389,0.023066,-0.02280625,-45.241875,-1.33618,-0.199498261,-9.9742053855,-1.09125,-1.03025,-1.4075,66.312461842,85.36435,394.23723092,-75.986,0,0,0.13,214.1,287.6,4.00424736215,-0.13052075,0.519677435175,0.455758439475,0.147946839925,-5.00125,0.2671580431,-1.175,-0.7,0.2625,1.9,3.6,7.05,-1.025,-0.4,0.5,2.1,4,7.45
1,2.25,0.122552,-4.511,0.8091285,0.032571234175,0.0007681125,-0.028870833,-44.288175,-0.58702975,-0.20584219525,-8.6446175965,-1.07875,-1.035,-1.4425,65.466408217,85.39425,394.71439959,-76.522,0,0,0.134,214.1,286.6,4.0061575802,-0.140511,0.48745091285,0.419914523225,0.1352224664,-5.126,0.2654940677,-1.175,-0.7,0.3,1.9,3.6,7.0125,-1.075,-0.4375,0.5,2.1,4,7.4
1,2.75,0.1299725,-4.538,0.89843525,0.005018025,0.035149975,-0.017425,-48.397425,-0.0935553,-0.194737346,-11.2948708375,-1.1,-1.093,-1.50275,65.0844477155,85.4361,394.77076976,-75.47685825,0,0,0.15375,213.15,286.45,3.8629143674,-0.120966,0.50094593035,0.4610608784,0.160230479825,-5.053,0.26727646235,-1.175,-0.7,0.2625,1.9,3.6,7,-1.0875,-0.475,0.5,2.1,4,7.4125
1,3.25,0.12578325,-4.24975,0.89134425,-0.036223259,-0.0025078775,-0.0325152775,-49.68165,-0.266356,-0.130553082,-9.3425445025,-1.103,-1.104,-1.53225,65.322711401,85.4215,394.24316265,-75.69325,0,0,0.20236425,213.6,286.675,3.790013548075,-0.134044,0.48845215475,0.45433572665,0.13889353195,-4.86675,0.2691814792,-1.1375,-0.7,0.3,1.9,3.6,7.0125,-1.1,-0.475,0.5,2.1,4,7.45
1,3.75,0.11771325,-4.42375,0.929781,-0.059016825,0.014960435,-0.02237916675,-45.542,-0.746143,-0.1460329905,-9.8890542035,-1.125,-1.149,-1.548,65.3559148535,85.4331,394.45958463,-75.826,0,0,0.123,214.95,285.35,3.761717388425,-0.125953,0.4927637599,0.42775272905,0.135770354725,-5.10575,0.2710553449,-1.1375,-0.7,0.3,1.9,3.6,7,-1.175,-0.475,0.5,2.1,4,7.4
1,4.25,0.11433,-4.3205,0.91493,-0.050507492,-0.049217625,-0.023916667,-45.00775,-1.236145,-0.15397149675,-11.25931438,-1.2105,-1.25425,-1.578,66.788706843,85.4199175,394.93044465,-75.926,0,0,0.1021835,214.95,285.15,3.74489187305,-0.1025025,0.4792197246,0.43477823685,0.146378120175,-4.947,0.2783727038,-1.1875,-0.7,0.3,1.9,3.6,7.0125,-1.1875,-0.475,0.5,2.1,4,7.4
1,4.75,0.134164,-4.4685,0.960756,-0.0566365055,-0.0435486,-0.023034028,-43.791025,-0.3536505,-0.18834863875,-10.66517178,-1.246,-1.3085,-1.639,67.692235327,85.4112825,394.5276869175,-76.5115605,0,0,0.118,213.85,286.15,3.7153363546,-0.162351,0.4919822547,0.4498179319,0.142240901175,-5.1365,0.2656829614,-1.2,-0.7375,0.3,1.9,3.6,7,-1.2375,-0.475,0.5,2.1,4,7.4
1,5.25,0.1251015,-4.4415,0.8954435,-0.0190463225,0.0191849,-0.029952778,-44.816675,-0.369161,-0.1866213075,-10.57697079,-1.2955,-1.3465,-1.684,67.3011139915,85.397,394.4715816,-79.807,0,0,0.12,211.02295,286.2,3.7757452048,-0.11814075,0.4863324531,0.4282428618,0.1474022132,-5.04625,0.26473863085,-1.25,-0.7875,0.3,1.9,3.6,7.0125,-1.3,-0.475,0.5,2.1,4,7.4125
1,5.75,0.139073,-4.3015,0.8943295,-0.154691733,-0.162408,-0.0172541665,-41.04485,0.176100325,-0.155846035,-9.862530658,-1.30375,-1.33775,-1.711,67.446125039,85.391165,394.65945983,-81.1935,0,0,0.14387,211.95,286.8,3.83825531845,-0.119862,0.508313640175,0.453613897625,0.166202563625,-4.878,0.26345924275,-1.3,-0.8,0.225,1.9,3.6,7,-1.375,-0.475,0.5,2.1,4,7.4
1,6.25,0.1328918528,-4.431,0.9236765,0.1113433889,0.14892175,-0.027219444,-45.886675,-0.315783,-0.151490199,-10.91685169,-1.32975,-1.3865,-1.697,67.8128956025,85.38218,394.436304435,-77.2275,0,0,0.159,213.95,285.95,3.791394815275,-0.159267,0.520868250425,0.477661518825,0.157988022875,-4.98375,0.255950898625,-1.4,-0.8,0.2125,1.9,3.6,7,-1.375,-0.475,0.5,2.1,4,7.4
1,6.75,0.14599,-4.283,0.92658,0.11460986665,0.14400685,-0.020955556,-47.6402717875,0.519108,-0.1980853175,-10.498428825,-1.353,-1.4145,-1.799,66.90124711,85.383155,394.70378256,-76.037,0,0,0.163,213.7,285.75,3.8271614704,-0.15341125,0.5023328113,0.4796971497,0.169077820075,-4.827,0.254313132525,-1.4,-0.8,0.2,1.9,3.6,7,-1.35,-0.4,0.5,2.1,4,7.4
1,7.25,0.127787,-4.452,0.90555,0.125503138875,0.12342175,-0.017652778,-49.796764095,0.56022475,-0.11891480625,-9.429643043,-1.36275,-1.45175,-1.7865,68.12533042825,85.3894,394.91660572,-76.53525,0,0,0.11975,216.45,285.9,3.985314723325,-0.142074,0.487811439,0.4603574698,0.1614679535,-4.859,0.2514830399,-1.4,-0.8,0.2,1.9,3.6,7,-1.4,-0.4,0.45,2.1,4,7.4
