DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1,TAU_1_1_1,TAU_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PA_1_2_1,PPFD_IN_1_1_2,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1
1,0.25,0.093,392.708323,0.745104,-1.1069655,-1.13625,7.376871,0.033356,-30.361,10.7001485,0.20101775,1.683,0.117,0.160318,0.415933,0.339116,5.527,0.72,69.86,99.238,8.54,8.813,9.275,9.84,10.683,-17.473,-61.798,0,0,0,0,0,254.73925,323.2,0.676,-0.371498,421.17129275,3.09187525,-0.544645,7.38725,0.05747345,-2.678663,7.4023,0.177391,0.2366125,0.028447425,0.03708125,0.14718075,0.14377425,2.766,0.52441,85.75,-0.105155,-0.00122089,9.7725,9.9325,10.185,10.735,11.595,9.245,9.64,10.0725,10.6725,11.425,9.515,9.7725,10.09,10.65,11.4825,9.7,9.9825,10.325,10.8025,11.55,-13.656175,-18.47435,-17.17505,-10.99655,-9.39679,-26.467425,-31.88901,99.24,0.676,99.1,291.41,314.88,-27.29
1,0.75,0.0972893,390.61192125,0.74590125,-0.9544165,-1.454973,7.32145525,0.033601,-31.5905,10.56757875,0.2003935,1.746,0.122,0.166935,0.402492,0.336155,5.479,0.69,69.133,99.3,8.49125,8.7825,9.2775,9.8195,10.67875,-17.653,-59.964,0,0,0,0,0,254.37325,322.28,0.676,-0.211714,420.39421,3.0230075,-0.6516035,7.590818,0.055225,-2.39196,7.2477,0.172748,0.2334875,0.028139,0.038321,0.14514475,0.1386735,2.662,0.5055,86.05,-0.10141725,-0.0018535,9.735,9.915,10.17,10.735,11.5975,9.18,9.5825,10.01,10.65,11.425,9.46,9.735,10.0375,10.63,11.4925,9.6525,9.945,10.2625,10.79,11.56,-13.499085,-19.0771,-17.5495,-11.38535,-9.43041,-26.478,-32.11045,99.2325,0.676,99.1025,291.645,315.105,-25.665
1,1.25,0.278,391.384515,0.74199225,-1.09930875,-1.126215,7.132185,0.035264,-29.5393955,10.4455,0.195023,1.683,0.126,0.173205,0.403733,0.347851,5.3235,0.7,69.14,99.3,8.453,8.732,9.227,9.8,10.68,-17.6136,-59.928,0,0,0,0,0,253.4985,321.275,0.676,-0.25187,419.80770175,2.8896215,-0.542698,7.40887225,0.05303905,-2.8736,7.170475,0.165702,0.2270425,0.029193,0.0380195,0.14361575,0.14446225,2.5925,0.49943,86.55,-0.0736101,-0.0015630825,9.7025,9.88,10.165,10.7325,11.5975,9.085,9.505,9.945,10.6125,11.425,9.41,9.675,10.005,10.605,11.4925,9.605,9.8725,10.22,10.7625,11.56,-13.63495,-19.33,-18.0039,-11.59815,-9.5102575,-26.52005,-32.4819,99.2525,0.676,99.13,293.265,314.36,-24.375
1,1.75,0.1205,391.947947,0.7409,-0.8654375,-1.389875,7.21382,0.034981,-30.7445,10.35205975,0.1985915,1.62695,0.1224225,0.169391,0.407431,0.340588,5.31175,0.71,69.16,99.3,8.368,8.703,9.189,9.7785,10.673,-17.862,-60.359,0,0,0,0,0,252.56,320.353,0.676,-0.21037725,417.3432205,2.95413775,-0.6541845,7.276937,0.05509125,-2.5715,7.007375,0.16676075,0.2374005,0.029151575,0.0391665,0.14913,0.13965175,2.31775,0.489285,86.325,-0.08888005,-0.001652505,9.6675,9.84,10.1525,10.7325,11.5975,9.0025,9.45,9.8925,10.565,11.4225,9.3325,9.63,9.97,10.5825,11.49,9.54,9.81,10.195,10.7225,11.5625,-13.73682,-19.15715,-18.302625,-11.80275,-9.6951675,-26.627525,-32.87691,99.2625,0.676,99.14,293.49,314.14,-24.02
1,2.25,0.2325,390.30975,0.742373,-0.563708,-1.6715,6.9685825,0.033903,-29.73893775,10.27975,0.197484,1.74551,0.121182,0.173205,0.407431,0.336897,5.132,0.7,68.86,99.275,8.331,8.676,9.1575,9.7665,10.6715,-18.171,-59.928,0,0,0,0,0,252.595,319.985,0.676,-0.34237,419.01904525,2.898952,-0.4629,7.3455295,0.054998,-2.3926,6.967,0.165434,0.24845,0.02933025,0.039732,0.1446245,0.1400675,2.2755,0.4784375,86.625,-0.0971871,-0.0014148625,9.65,9.8125,10.125,10.7225,11.5975,8.9025,9.395,9.8525,10.5425,11.4125,9.2525,9.5725,9.95,10.56,11.49,9.4325,9.7825,10.1525,10.6925,11.57,-13.60098,-19.738845,-18.58455,-11.892825,-9.8380525,-26.622425,-33.16493,99.2725,0.676,99.1375,293.35,311.995,-22.89
1,2.75,0.25902575,391.52950925,0.7433415,-0.87610425,-1.459,6.952994,0.03809275,-29.7765935,10.167725,0.202485,1.717,0.12025,0.170093,0.412311,0.33203725,5.07,0.63,68.33,99.3,8.31375,8.634,9.13,9.7425,10.6675,-18.3112,-59.784,0,0,0,0,0,251.429,319.728,0.676,-0.3490125,420.15152425,3.020923,-0.525988,7.3130745,0.055175175,-2.692425,6.88529675,0.175815,0.23999325,0.02927725,0.0397949,0.1461115,0.1433245,2.16325,0.4748725,86.9,-0.093927325,-0.00128225,9.64,9.7725,10.085,10.7225,11.595,8.885,9.3125,9.785,10.5025,11.41,9.18,9.5125,9.905,10.54,11.4825,9.3275,9.7025,10.1,10.6725,11.57,-13.401475,-19.75993,-18.5887,-11.954225,-9.926305,-26.745575,-33.51007,99.265,0.676,99.1425,293.2,311.975,-22.255
1,3.25,0.216,392.561302,0.74619475,-1.1199165,-1.119,6.818641,0.037446,-29.751034,10.021925,0.2,1.724565,0.127603,0.173205,0.412311,0.345687,4.9545,0.59,67.6875,99.291,8.2895,8.6,9.07625,9.72025,10.6585,-18.52,-59.064,0,0,0,0,0,251.5435,318.5755,0.676,-0.3265235,421.932362,2.9529315,-0.466049,7.173024,0.0521075,-2.5964275,6.6754,0.172824,0.244528,0.03100825,0.04085775,0.151593,0.1407295,2.041,0.45197,86.8,-0.077178725,-0.00104964,9.6025,9.745,10.0475,10.7225,11.5975,8.8625,9.2475,9.73,10.47,11.405,9.1,9.4525,9.88,10.51,11.49,9.2625,9.6425,10.04,10.65,11.57,-13.269885,-20.581825,-19.1273,-11.892825,-10.0271775,-26.728775,-33.6836,99.2625,0.676,99.125,293.5,311.11,-20.955
1,3.75,0.27675,392.8929055,0.7408965,-2.0328335,-0.94890725,6.8168975,0.0380759,-29.876925,9.992644,0.20680225,1.7582775,0.126,0.1686535,0.4090895,0.34127275,4.88775,0.58,67.245,99.2845,8.24725,8.548125,9.028,9.70325,10.663,-18.4882,-59.712,0,0,0,0,0,251.04,317.9355,0.676,-0.3163095,423.893895,2.83307475,-0.614143,6.91577,0.0548385,-2.618395,6.6873,0.17437,0.24761,0.0308861,0.040919,0.149559,0.140649,1.95725,0.445,86.8,-0.07991225,-0.0014185525,9.56,9.72,10.0175,10.72,11.5975,8.7825,9.1825,9.675,10.4425,11.395,9.04,9.4,9.845,10.475,11.49,9.23,9.5675,9.995,10.62,11.5725,-13.8514,-20.94855,-19.45125,-11.80275,-10.2121,-26.7303,-33.82131,99.2625,0.676,99.1225,293.35,310.465,-20.78
1,4.25,0.272,391.900222,0.7422435,-0.914104,-1.3280875,6.800618,0.039056,-29.7075,9.8186825,0.2,1.74825,0.12175,0.170294,0.40773725,0.339116,4.718,0.57,67.195,99.295,8.2025,8.505,8.992,9.685,10.653,-18.59225,-60.144,0,0,0,0,0,250.60825,317.585,0.676,-0.28030475,422.16771675,2.689071,-0.536148,7.0053745,0.05590025,-2.666255,6.50705,0.17558725,0.24983,0.0299708,0.0406615,0.1492785,0.140492,1.9015,0.44863,86.75,-0.0911685,-0.0012977625,9.5225,9.695,9.995,10.705,11.5975,8.7025,9.17,9.64,10.415,11.385,9,9.34,9.83,10.4525,11.49,9.22,9.5125,9.9625,10.59,11.57,-14.237725,-21.003375,-19.6364075,-11.8682,-10.4264,-26.86015,-33.88048,99.2625,0.676,99.1325,292.95,310.29,-20.86
1,4.75,0.1721285,392.41113,0.737453,-1.172215,-1.131,6.843154,0.03546475,-30.5445,9.878,0.192354,1.732593,0.124,0.164317,0.400623,0.33128425,4.597,0.58,66.7825,99.2625,8.12925,8.48875,8.9545,9.66525,10.64875,-18.61505,-59.298,0,0,0,0,0,250.27675,316.7725,0.676,-0.2395535,423.163013,2.6778895,-0.5825625,7.09458,0.05288575,-2.6443,6.46165,0.168625,0.243675,0.030339775,0.04061325,0.14820775,0.14384075,1.77175,0.43221,86.15,-0.09285525,-0.0018724175,9.4825,9.6625,9.9725,10.6925,11.5975,8.625,9.0925,9.575,10.3825,11.385,8.9725,9.29,9.795,10.43,11.49,9.1625,9.4575,9.9025,10.5525,11.5625,-14.734375,-21.1087,-19.7542,-12.0033325,-10.5231,-26.71785,-33.54467,99.2625,0.676,99.1425,293.19,309.995,-20.28
