DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,426.938,2.947,422.782,2.678,2046.019,427.937,2.997,425.4355,2.7045,2051.539,427.333,3.091,422.1065,3.0535,2054.469,427.296,2.7085,421.826,2.6565,2057.228,6.363,-12.7595,0.193,416.7525,2.4995,0.246,-5e-04,0.2535,-0.524,-0.093,0.307,-15.4205,-0.419,0.729,4.86,4.3,2.01,-12.497,-9.472,-10.217,-12.988,-13.237,94.829,82.56,0.3195,-9.89,-4.46,-6.435,0.85,-1.45,2.5,-0.125,240.1,273.35,-38.74,265.85,292.4,0.11,0,-0.06,-0.06,0.08,0.04,-0.1,0.01,-2.087,-1.666,-0.7435,-0.1505,0.528,0.657,1.457,2.5725,4.972,-1.175,-0.7725,-0.1975,1.0135,0.179,1.27,2.5625,3.1135,5.065,-1.357,-0.7465,0,0.4265,1.198,0.35,2.7265,3.6005,5.514,-1.427,-0.397,-0.354,0.6925,0.8035,1.176,2.3305,2.906,5.203,-1.2445,-0.7325,0.1915,0.5145,0.898,0.2615,2.267,3.0345,5.284,-2.264,-3.2335,-3.0505
1,0.75,427.089,2.89,423.309,2.667,2044.9055,428.076,3.028,425.6235,2.7375,2056.125,427.399,3.034,421.945,2.9865,2051.798,427.466,2.735,421.907,2.6855,2056.216,6.475,-12.962,0.19,416.805,2.531,0.238,0.013,0.271,-0.621,-0.097,0.316,-14.77,-0.684,0.708,4.94,4.29,2.06,-12.601,-10.01,-10.144,-12.776,-12.692,94.8015,82.82,0.307,-10.03,-4.47,-6.64,0.85,-1.5,2.55,-0.155,239.8,273.2,-41.445,264.9,292,0.11,0.005,-0.065,-0.06,0.08,0.04,-0.1,0.01,-2.1275,-1.696,-0.759,-0.1475,0.524,0.657,1.4545,2.57,4.9705,-1.184,-0.7755,-0.1975,1.0145,0.178,1.2695,2.5635,3.1135,5.064,-1.3755,-0.738,0.0125,0.411,1.215,0.35,2.731,3.5995,5.511,-1.4205,-0.441,-0.355,0.681,0.818,1.175,2.3295,2.905,5.202,-1.234,-0.7345,0.195,0.5135,0.897,0.2595,2.2665,3.031,5.283,-2.162,-3.146,-2.954
1,1.25,427.105,2.76,423.479,2.697,2044.7715,428.346,2.867,426.127,2.687,2053.812,427.438,2.913,421.905,2.903,2051.726,427.6175,2.6545,421.87,2.681,2059.577,6.458,-12.997,0.178,417.055,2.5185,0.2475,-0.005,0.2745,-0.672,-0.009,0.315,-15.76,0.164,0.683,4.87,4.32,2.08,-12.504,-9.84,-10.2925,-12.3075,-12.256,94.786,82.74,0.307,-9.94,-4.53,-6.425,0.8,-1.415,2.5,-0.14,240.9,271.9,-36.37,266.5,292.1,0.11,0,-0.07,-0.07,0.08,0.04,-0.1,0.01,-2.153,-1.7095,-0.7765,-0.148,0.52,0.6575,1.4535,2.5675,4.9695,-1.184,-0.78,-0.1965,1.015,0.175,1.2675,2.572,3.116,5.063,-1.3755,-0.73,0.009,0.408,1.199,0.35,2.73,3.583,5.5105,-1.443,-0.449,-0.355,0.6765,0.7995,1.1845,2.3285,2.9045,5.2015,-1.227,-0.729,0.199,0.511,0.898,0.2575,2.2725,3.03,5.282,-2.261,-3.1775,-2.972
1,1.75,427.452,2.915,423.565,2.69,2045.085,428.622,2.9975,426.117,2.713,2058.214,427.2095,3.0295,422.571,2.844,2053.763,427.4355,2.7225,421.7805,2.604,2058.8745,6.564,-13.4585,0.184,416.9115,2.5225,0.222,-0.012,0.265,-0.4875,0.001,0.3135,-17.523,-0.123,0.687,5.01,4.49,2.03,-12.2925,-9.891,-10.1305,-12.04,-12.184,94.755,82.68,0.2985,-9.9,-4.61,-6.535,0.9,-1.515,2.55,-0.13,240.75,273.55,-34.745,265.4,291.55,0.11,0,-0.07,-0.06,0.08,0.04,-0.11,0.01,-2.157,-1.723,-0.816,-0.148,0.5155,0.657,1.45,2.5655,4.9675,-1.187,-0.7705,-0.1965,1.0145,0.1745,1.265,2.572,3.117,5.059,-1.366,-0.743,-0.002,0.3935,1.214,0.344,2.7345,3.582,5.512,-1.461,-0.4395,-0.356,0.639,0.813,1.1965,2.327,2.9035,5.2005,-1.2245,-0.7285,0.2,0.51,0.897,0.255,2.2645,3.03,5.2815,-2.254,-3.1085,-2.935
1,2.25,427.499,2.801,423.342,2.666,2046.9165,428.6145,2.906,425.7515,2.7485,2051.976,427.1955,3.0115,422.227,2.8795,2052.5,427.896,2.637,421.89,2.703,2057.4165,6.5075,-12.728,0.1815,416.747,2.5495,0.24,0.01,0.2925,-0.428,-0.044,0.3115,-17.19,0.053,0.6885,5.03,4.34,1.95,-12.059,-10.093,-10.0575,-11.868,-11.971,94.768,82.51,0.281,-9.63,-4.755,-6.52,0.85,-1.275,2.5,-0.15,244.35,274.45,-33.605,267.25,291.05,0.11,0,-0.07,-0.06,0.08,0.04,-0.11,0.01,-2.19,-1.714,-0.811,-0.15,0.5115,0.6565,1.4475,2.563,4.966,-1.1925,-0.7645,-0.1965,1.0135,0.1735,1.264,2.57,3.118,5.056,-1.3525,-0.7545,-0.001,0.3925,1.2015,0.328,2.728,3.58,5.5125,-1.455,-0.4365,-0.358,0.6485,0.812,1.1825,2.326,2.9025,5.199,-1.2245,-0.7305,0.198,0.5075,0.8965,0.255,2.263,3.03,5.281,-2.183,-3.163,-2.9
1,2.75,427.39,2.8115,423.225,2.641,2051.359,428.5265,2.969,425.501,2.76,2051.711,427.6695,3.1425,422.7,2.874,2052.4595,427.822,2.674,422.117,2.679,2057.2375,6.454,-13.111,0.175,416.868,2.513,0.22,0.0065,0.265,-0.62,0.054,0.312,-15.709,-0.005,0.713,5.15,4.45,2.03,-12.12,-9.788,-10.1305,-11.739,-11.915,94.7745,82.82,0.299,-9.83,-4.78,-6.39,0.9,-1.32,2.5,-0.17,240.6,274.5,-33.52,265.8,291,0.11,0.01,-0.07,-0.065,0.08,0.04,-0.1,0.01,-2.2095,-1.7045,-0.806,-0.1505,0.507,0.6545,1.447,2.56,4.965,-1.198,-0.767,-0.193,1.007,0.17,1.261,2.568,3.117,5.054,-1.344,-0.75,-0.021,0.402,1.203,0.3285,2.727,3.579,5.502,-1.4275,-0.42,-0.359,0.658,0.812,1.173,2.325,2.902,5.1985,-1.2285,-0.721,0.1955,0.501,0.895,0.254,2.2625,3.0335,5.2805,-2.2485,-3.26,-2.9205
1,3.25,427.8215,2.6805,423.36,2.682,2048.104,428.495,2.981,425.965,2.754,2055.3415,427.5075,3.151,422.245,2.9255,2054.355,428.015,2.633,421.9275,2.681,2059.43,6.144,-12.932,0.185,416.693,2.536,0.26,-0.002,0.2745,-0.551,-0.096,0.308,-13.706,-0.502,0.734,4.91,4.46,2.04,-11.98,-9.676,-10.114,-11.913,-11.132,94.7735,82.1,0.2805,-9.88,-4.96,-6.39,0.8,-1.27,2.5,-0.15,238.6,274.9,-32.32,266,290.8,0.11,0.01,-0.07,-0.06,0.08,0.04,-0.1,0.01,-2.225,-1.7165,-0.8105,-0.1495,0.504,0.654,1.446,2.558,4.9635,-1.1985,-0.7645,-0.1885,1.003,0.1695,1.2595,2.57,3.1135,5.053,-1.363,-0.7445,-0.031,0.4,1.205,0.344,2.721,3.578,5.5,-1.449,-0.424,-0.361,0.6895,0.8175,1.162,2.3245,2.901,5.197,-1.233,-0.737,0.1945,0.496,0.8935,0.254,2.2615,3.033,5.2795,-2.251,-3.2885,-3.056
1,3.75,427.6565,2.642,423.143,2.613,2049.556,428.4025,2.9775,425.58,2.6885,2055.6,427.152,3.163,422.806,2.92,2055.2,427.807,2.576,422.29,2.739,2056.6585,6.282,-12.857,0.178,416.685,2.439,0.24,-0.0045,0.2825,-0.462,-0.0545,0.309,-14.352,-0.427,0.69,4.81,4.22,1.94,-12.543,-10.008,-10.2135,-12.221,-11.3275,94.754,82.36,0.2845,-9.13,-4.895,-6.54,0.9,-1.265,2.55,-0.16,238.8,274.8,-34.415,264.3,290.1,0.11,0,-0.065,-0.06,0.08,0.04,-0.1,0.01,-2.233,-1.7355,-0.816,-0.1495,0.4995,0.6525,1.4455,2.5565,4.961,-1.1885,-0.7635,-0.1855,0.999,0.1695,1.2585,2.569,3.1125,5.052,-1.382,-0.7395,-0.019,0.398,1.2065,0.344,2.725,3.5945,5.5045,-1.4825,-0.403,-0.349,0.689,0.8165,1.172,2.323,2.9,5.196,-1.2365,-0.7455,0.188,0.495,0.8915,0.253,2.2605,3.032,5.2785,-2.17,-3.2635,-2.931
1,4.25,427.7685,2.7525,423.138,2.704,2048.4175,428.393,3.154,425.346,2.7535,2055.463,427.804,3.192,422.5595,2.971,2057.8025,427.995,2.612,422.167,2.788,2058.292,6.6525,-13.0365,0.189,416.801,2.49,0.262,0.0045,0.287,-0.633,-0.0315,0.3065,-14.54,-0.574,0.6775,4.75,4.4,1.96,-12.542,-10.025,-10.4525,-12.738,-10.928,94.746,82.435,0.278,-9.16,-4.89,-6.625,0.9,-1.34,2.55,-0.135,239.95,275.45,-36.115,261.7,289.7,0.11,0.01,-0.065,-0.06,0.08,0.04,-0.1,0.01,-2.2285,-1.7475,-0.812,-0.1515,0.495,0.648,1.4445,2.5555,4.96,-1.1925,-0.7625,-0.183,0.996,0.1665,1.2585,2.567,3.109,5.052,-1.3975,-0.7535,0.001,0.408,1.2075,0.3515,2.724,3.5935,5.5025,-1.519,-0.372,-0.3475,0.689,0.819,1.172,2.322,2.8995,5.195,-1.241,-0.7495,0.183,0.4975,0.889,0.252,2.26,3.032,5.278,-2.237,-3.271,-2.903
1,4.75,427.71,2.754,423.36,2.593,2050.309,428.364,3.196,425.264,2.693,2053.664,427.548,3.276,423.208,2.866,2053.355,427.686,2.6125,422.1745,2.7925,2053.154,6.6845,-12.861,0.1895,416.907,2.4515,0.24,-0.005,0.251,-0.466,-0.043,0.309,-17.8135,-0.442,0.6865,5.08,4.6,2.01,-12.323,-10.1275,-11.3125,-12.619,-11.841,94.725,82.38,0.28,-9.47,-5.085,-6.67,0.9,-1.205,2.6,-0.145,240.2,275.5,-33.015,264.55,289.2,0.11,0,-0.065,-0.06,0.08,0.04,-0.105,0.01,-2.234,-1.7555,-0.808,-0.155,0.4915,0.6425,1.444,2.5555,4.9585,-1.207,-0.763,-0.18,0.997,0.166,1.259,2.567,3.111,5.05,-1.393,-0.752,0.0025,0.406,1.208,0.351,2.726,3.576,5.5015,-1.5575,-0.369,-0.346,0.6885,0.817,1.171,2.321,2.8985,5.1945,-1.2455,-0.749,0.1825,0.498,0.887,0.251,2.259,3.032,5.277,-2.271,-3.2935,-3.118
